Time,NOx (ppb),NO2 (ppb),PM 2.5 (ug/m3)
2019-07-05 18:00:00 UTC,14.1,7,10
2019-07-05 19:00:00 UTC,13.8,6.5,12
2019-07-05 20:00:00 UTC,14.8,6.3,12
2019-07-05 21:00:00 UTC,17.1,7,14
2019-07-05 22:00:00 UTC,17.1,7.4,9
2019-07-05 23:00:00 UTC,19.8,7.9,10
2019-07-06 00:00:00 UTC,23.4,8.5,14
2019-07-06 01:00:00 UTC,22.6,8.2,14
2019-07-06 02:00:00 UTC,20.9,7,16
2019-07-06 03:00:00 UTC,16.6,5.8,12
2019-07-06 04:00:00 UTC,11.8,4.2,10
2019-07-06 05:00:00 UTC,9.3,3,10
2019-07-06 06:00:00 UTC,7.1,2.3,8
2019-07-06 07:00:00 UTC,7,2.2,7
2019-07-06 08:00:00 UTC,6,2.1,9
2019-07-06 09:00:00 UTC,9.6,3.1,9
2019-07-06 10:00:00 UTC,23.8,5.8,11
2019-07-06 11:00:00 UTC,27.5,7.3,7
2019-07-06 12:00:00 UTC,17.9,6.1,6
2019-07-06 13:00:00 UTC,16.3,5.9,12
2019-07-06 14:00:00 UTC,10.3,4.7,11
2019-07-06 15:00:00 UTC,7.9,4.3,11
2019-07-06 16:00:00 UTC,9.8,5.4,12
2019-07-06 17:00:00 UTC,11.2,5.6,13
2019-07-06 18:00:00 UTC,14.3,6.3,15
2019-07-06 19:00:00 UTC,12.6,5.3,14
2019-07-06 20:00:00 UTC,14.9,5.9,14
2019-07-06 21:00:00 UTC,12.9,6.6,14
2019-07-06 22:00:00 UTC,19.4,9.4,19
2019-07-06 23:00:00 UTC,20.1,10.6,18
2019-07-07 00:00:00 UTC,26.2,13.6,15
2019-07-07 01:00:00 UTC,30.6,15.1,16
2019-07-07 02:00:00 UTC,26.4,12.5,16
2019-07-07 03:00:00 UTC,15.4,7.2,12
2019-07-07 04:00:00 UTC,9.7,4.8,12
2019-07-07 05:00:00 UTC,6.6,3.3,11
2019-07-07 06:00:00 UTC,SPN,SPN,10
2019-07-07 07:00:00 UTC,SPN,SPN,16
2019-07-07 08:00:00 UTC,4,1.8,13
2019-07-07 09:00:00 UTC,3.9,2.6,11
2019-07-07 10:00:00 UTC,5.8,4.8,16
2019-07-07 11:00:00 UTC,5.3,3.8,11
2019-07-07 12:00:00 UTC,6,3.8,10
2019-07-07 13:00:00 UTC,6.3,3.9,14
2019-07-07 14:00:00 UTC,5.5,3.5,9
2019-07-07 15:00:00 UTC,6.5,3.9,7
2019-07-07 16:00:00 UTC,4.4,2.7,6
2019-07-07 17:00:00 UTC,9.2,5.8,10
2019-07-07 18:00:00 UTC,9.5,6.1,9
2019-07-07 19:00:00 UTC,10.9,6,11
2019-07-07 20:00:00 UTC,13.3,6.1,6
2019-07-07 21:00:00 UTC,12.5,6.1,4
2019-07-07 22:00:00 UTC,16.1,8.3,7
2019-07-07 23:00:00 UTC,19.1,10.4,6
2019-07-08 00:00:00 UTC,28.1,15.3,8
2019-07-08 01:00:00 UTC,44.1,19.8,10
2019-07-08 02:00:00 UTC,28.5,14.8,8
2019-07-08 03:00:00 UTC,14.8,7,8
2019-07-08 04:00:00 UTC,9.5,4.9,6
2019-07-08 05:00:00 UTC,7.4,3.7,5
2019-07-08 06:00:00 UTC,6,2.5,5
2019-07-08 07:00:00 UTC,5.2,2.2,6
2019-07-08 08:00:00 UTC,5.9,2.4,5
2019-07-08 09:00:00 UTC,14.7,5.5,7
2019-07-08 10:00:00 UTC,33.9,8.3,8
2019-07-08 11:00:00 UTC,31.9,7.9,3
2019-07-08 12:00:00 UTC,20.8,6.5,2
2019-07-08 13:00:00 UTC,24.6,8.2,10
2019-07-08 14:00:00 UTC,17.2,7.9,11
2019-07-08 15:00:00 UTC,17.3,8.2,12
2019-07-08 16:00:00 UTC,13.7,7.3,10
2019-07-08 17:00:00 UTC,13.9,7.8,10
2019-07-08 18:00:00 UTC,19.4,10.2,11
2019-07-08 19:00:00 UTC,17.9,9.9,12
2019-07-08 20:00:00 UTC,17.2,9.3,12
2019-07-08 21:00:00 UTC,13.2,7.2,22
2019-07-08 22:00:00 UTC,30.3,19.4,-7
2019-07-08 23:00:00 UTC,29.2,20.5,1
2019-07-09 00:00:00 UTC,33.5,23.6,8
2019-07-09 01:00:00 UTC,36.4,25.5,6
2019-07-09 02:00:00 UTC,39.2,21.9,7
2019-07-09 03:00:00 UTC,47.1,22.2,6
2019-07-09 04:00:00 UTC,26.8,16.9,4
2019-07-09 05:00:00 UTC,20.8,10.5,9
2019-07-09 06:00:00 UTC,18.8,6.9,9
2019-07-09 07:00:00 UTC,15,4.8,11
2019-07-09 08:00:00 UTC,12.7,4.8,8
2019-07-09 09:00:00 UTC,22.5,6.8,12
2019-07-09 10:00:00 UTC,33,9.1,11
2019-07-09 11:00:00 UTC,31.5,9.7,13
2019-07-09 12:00:00 UTC,27.1,8.4,10
2019-07-09 13:00:00 UTC,19.6,7.2,17
2019-07-09 14:00:00 UTC,25,8.9,12
2019-07-09 15:00:00 UTC,21.5,9.1,20
2019-07-09 16:00:00 UTC,17.1,8.7,19
2019-07-09 17:00:00 UTC,20.7,10.9,21
2019-07-09 18:00:00 UTC,21,11.9,22
2019-07-09 19:00:00 UTC,24.3,13.9,19
2019-07-09 20:00:00 UTC,20.7,11.9,22
2019-07-09 21:00:00 UTC,16.3,9.9,21
2019-07-09 22:00:00 UTC,20.5,11,14
2019-07-09 23:00:00 UTC,36.5,18.8,19
2019-07-10 00:00:00 UTC,35.1,18.3,15
2019-07-10 01:00:00 UTC,27.1,14,13
2019-07-10 02:00:00 UTC,25.5,11.7,10
2019-07-10 03:00:00 UTC,17.4,7.8,12
2019-07-10 04:00:00 UTC,14.2,5.6,10
2019-07-10 05:00:00 UTC,12.1,5.1,8
2019-07-10 06:00:00 UTC,8.1,3.7,9
2019-07-10 07:00:00 UTC,14.6,5.1,10
2019-07-10 08:00:00 UTC,11.2,4.8,8
2019-07-10 09:00:00 UTC,17.9,7.6,9
2019-07-10 10:00:00 UTC,15.1,7.5,9
2019-07-10 11:00:00 UTC,10.1,6,2
2019-07-10 12:00:00 UTC,13.3,6.7,7
2019-07-10 13:00:00 UTC,24.8,11.2,14
2019-07-10 14:00:00 UTC,19.5,10.5,11
2019-07-10 15:00:00 UTC,11.7,8.1,9
2019-07-10 16:00:00 UTC,27,16.3,15
2019-07-10 17:00:00 UTC,26.6,16.2,7
2019-07-10 18:00:00 UTC,24,14.5,12
2019-07-10 19:00:00 UTC,26.1,14.9,11
2019-07-10 20:00:00 UTC,21.9,12.3,8
2019-07-10 21:00:00 UTC,21.2,11.8,13
2019-07-10 22:00:00 UTC,27.3,14.6,6
2019-07-10 23:00:00 UTC,30.1,16.7,8
2019-07-11 00:00:00 UTC,49.6,23.1,8
2019-07-11 01:00:00 UTC,38.7,20.9,9
2019-07-11 02:00:00 UTC,17.3,11.9,9
2019-07-11 03:00:00 UTC,1.4,1.4,-7
2019-07-11 04:00:00 UTC,4.9,4,-2
2019-07-11 05:00:00 UTC,16.2,9.7,7
2019-07-11 06:00:00 UTC,21.9,13.9,4
2019-07-11 07:00:00 UTC,7.2,6.4,5
2019-07-11 08:00:00 UTC,4.7,4.3,4
2019-07-11 09:00:00 UTC,4.9,4.5,4
2019-07-11 10:00:00 UTC,4.1,3.9,4
2019-07-11 11:00:00 UTC,6.8,6.1,7
2019-07-11 12:00:00 UTC,7.1,5.7,5
2019-07-11 13:00:00 UTC,4.2,3.3,4
2019-07-11 14:00:00 UTC,4.9,4,7
2019-07-11 15:00:00 UTC,3.1,2.4,9
2019-07-11 16:00:00 UTC,4.2,3.4,12
2019-07-11 17:00:00 UTC,5.6,4.2,7
2019-07-11 18:00:00 UTC,9.5,6.6,7
2019-07-11 19:00:00 UTC,15.6,10.5,8
2019-07-11 20:00:00 UTC,11.9,8.6,8
2019-07-11 21:00:00 UTC,12,8.8,7
2019-07-11 22:00:00 UTC,15.6,10.9,6
2019-07-11 23:00:00 UTC,25.1,17.6,7
2019-07-12 00:00:00 UTC,21.3,16.8,5
2019-07-12 01:00:00 UTC,40.7,26.6,6
2019-07-12 02:00:00 UTC,48.7,30.5,6
2019-07-12 03:00:00 UTC,40.9,26.8,6
2019-07-12 04:00:00 UTC,8.2,7.7,4
2019-07-12 05:00:00 UTC,6.9,6.5,5
2019-07-12 06:00:00 UTC,8.6,7.8,9
2019-07-12 07:00:00 UTC,6.9,6.5,7
2019-07-12 08:00:00 UTC,6.8,6.4,6
2019-07-12 09:00:00 UTC,5.7,5.6,7
2019-07-12 10:00:00 UTC,9.5,8.9,9
2019-07-12 11:00:00 UTC,10.6,9.1,7
2019-07-12 12:00:00 UTC,10.4,7.7,10
2019-07-12 13:00:00 UTC,21.8,13.4,9
2019-07-12 14:00:00 UTC,25.2,14.4,8
2019-07-12 15:00:00 UTC,20,12.4,13
2019-07-12 16:00:00 UTC,12.2,8.5,12
2019-07-12 17:00:00 UTC,2.6,2.4,7
2019-07-12 18:00:00 UTC,2.8,2.5,10
2019-07-12 19:00:00 UTC,2.6,2.4,10
2019-07-12 20:00:00 UTC,2.3,2,7
2019-07-12 21:00:00 UTC,9.2,7.1,10
2019-07-12 22:00:00 UTC,19,14.3,9
2019-07-12 23:00:00 UTC,30.8,22.6,8
2019-07-13 00:00:00 UTC,39.8,27.7,8
2019-07-13 01:00:00 UTC,35.3,24.7,10
2019-07-13 02:00:00 UTC,46.5,27.5,10
2019-07-13 03:00:00 UTC,37.8,25.9,5
2019-07-13 04:00:00 UTC,29.2,20.3,8
2019-07-13 05:00:00 UTC,3.6,3.5,10
2019-07-13 06:00:00 UTC,4.2,4.1,8
2019-07-13 07:00:00 UTC,3.7,3.3,5
2019-07-13 08:00:00 UTC,4.3,4.2,7
2019-07-13 09:00:00 UTC,2.5,2.3,6
2019-07-13 10:00:00 UTC,2.8,2.6,7
2019-07-13 11:00:00 UTC,2.8,2.5,4
2019-07-13 12:00:00 UTC,3.2,2.8,8
2019-07-13 13:00:00 UTC,3.7,3.2,9
2019-07-13 14:00:00 UTC,3,2.8,13
2019-07-13 15:00:00 UTC,3.5,3,11
2019-07-13 16:00:00 UTC,2.5,2.3,9
2019-07-13 17:00:00 UTC,1.7,1.5,6
2019-07-13 18:00:00 UTC,2.4,2,9
2019-07-13 19:00:00 UTC,1.6,1.4,13
2019-07-13 20:00:00 UTC,1.6,1.5,4
2019-07-13 21:00:00 UTC,1.2,1.2,12
2019-07-13 22:00:00 UTC,1.8,1.6,12
2019-07-13 23:00:00 UTC,2,1.9,LIM
2019-07-14 00:00:00 UTC,2,1.9,LIM
2019-07-14 01:00:00 UTC,4.8,4.6,LIM
2019-07-14 02:00:00 UTC,3.6,3.3,LIM
2019-07-14 03:00:00 UTC,3.2,3.1,LIM
2019-07-14 04:00:00 UTC,3.1,3,LIM
2019-07-14 05:00:00 UTC,3.1,2.8,LIM
2019-07-14 06:00:00 UTC,SPN,SPN,LIM
2019-07-14 07:00:00 UTC,SPN,SPN,LIM
2019-07-14 08:00:00 UTC,2.5,1.5,LIM
2019-07-14 09:00:00 UTC,1.4,1.1,LIM
2019-07-14 10:00:00 UTC,1.9,1.5,LIM
2019-07-14 11:00:00 UTC,3.1,2.6,LIM
2019-07-14 12:00:00 UTC,3,2.2,LIM
2019-07-14 13:00:00 UTC,2.9,2.3,LIM
2019-07-14 14:00:00 UTC,2,1.6,LIM
2019-07-14 15:00:00 UTC,1.4,1.1,LIM
2019-07-14 16:00:00 UTC,1.8,1.2,LIM
2019-07-14 17:00:00 UTC,1.5,1.1,LIM
2019-07-14 18:00:00 UTC,1,0.7,LIM
2019-07-14 19:00:00 UTC,1.3,1,LIM
2019-07-14 20:00:00 UTC,2.7,1.8,LIM
2019-07-14 21:00:00 UTC,5.6,3.6,LIM
2019-07-14 22:00:00 UTC,15.2,9.4,LIM
2019-07-14 23:00:00 UTC,15.7,10,LIM
2019-07-15 00:00:00 UTC,28.2,16.5,LIM
2019-07-15 01:00:00 UTC,23.2,13.4,LIM
2019-07-15 02:00:00 UTC,23.7,13.7,LIM
2019-07-15 03:00:00 UTC,25.4,15.5,LIM
2019-07-15 04:00:00 UTC,34.8,19.9,LIM
2019-07-15 05:00:00 UTC,32.8,17.9,LIM
2019-07-15 06:00:00 UTC,19.1,14.6,LIM
2019-07-15 07:00:00 UTC,15.8,11.8,LIM
2019-07-15 08:00:00 UTC,20.8,12.7,LIM
2019-07-15 09:00:00 UTC,29.2,14.2,LIM
2019-07-15 10:00:00 UTC,34.6,16.4,LIM
2019-07-15 11:00:00 UTC,32.4,14.7,LIM
2019-07-15 12:00:00 UTC,22.5,11,LIM
2019-07-15 13:00:00 UTC,22.3,12.7,LIM
2019-07-15 14:00:00 UTC,27.2,16.4,LIM
2019-07-15 15:00:00 UTC,22.2,15.6,LIM
2019-07-15 16:00:00 UTC,14.1,11.2,AQI
2019-07-15 17:00:00 UTC,22.2,16.9,23
2019-07-15 18:00:00 UTC,23.8,17.7,16
2019-07-15 19:00:00 UTC,16.1,12.3,2
2019-07-15 20:00:00 UTC,22.8,16.8,25
2019-07-15 21:00:00 UTC,5.8,4.9,8
2019-07-15 22:00:00 UTC,26.3,18.1,16
2019-07-15 23:00:00 UTC,34.7,21,21
2019-07-16 00:00:00 UTC,44,26.8,21
2019-07-16 01:00:00 UTC,42,22.8,15
2019-07-16 02:00:00 UTC,23.9,12.8,18
2019-07-16 03:00:00 UTC,15.6,8,16
2019-07-16 04:00:00 UTC,14.8,5.7,11
2019-07-16 05:00:00 UTC,12.7,4.5,8
2019-07-16 06:00:00 UTC,12.5,4.2,8
2019-07-16 07:00:00 UTC,14.6,4.2,8
2019-07-16 08:00:00 UTC,15.1,4.9,6
2019-07-16 09:00:00 UTC,20.6,6.5,7
2019-07-16 10:00:00 UTC,27.3,8,9
2019-07-16 11:00:00 UTC,27.1,8.5,10
2019-07-16 12:00:00 UTC,16.4,6.9,11
2019-07-16 13:00:00 UTC,20.3,7.9,11
2019-07-16 14:00:00 UTC,16.6,7.1,12
2019-07-16 15:00:00 UTC,20.7,8.6,8
2019-07-16 16:00:00 UTC,19.4,8.5,12
2019-07-16 17:00:00 UTC,18.4,8.8,8
2019-07-16 18:00:00 UTC,19.8,9,8
2019-07-16 19:00:00 UTC,19.3,9.7,10
2019-07-16 20:00:00 UTC,17.3,9.1,14
2019-07-16 21:00:00 UTC,19,9.8,13
2019-07-16 22:00:00 UTC,20.8,9.6,11
2019-07-16 23:00:00 UTC,23,10.3,9
2019-07-17 00:00:00 UTC,22.8,10,6
2019-07-17 01:00:00 UTC,26.1,10.6,7
2019-07-17 02:00:00 UTC,15.8,6.3,8
2019-07-17 03:00:00 UTC,19.4,7,10
2019-07-17 04:00:00 UTC,19.7,6.6,8
2019-07-17 05:00:00 UTC,17.3,6.2,6
2019-07-17 06:00:00 UTC,15.4,5.4,7
2019-07-17 07:00:00 UTC,9.7,3.5,11
2019-07-17 08:00:00 UTC,9.2,3.8,12
2019-07-17 09:00:00 UTC,17.9,5.8,9
2019-07-17 10:00:00 UTC,31.7,9.2,9
2019-07-17 11:00:00 UTC,29.1,9.5,10
2019-07-17 12:00:00 UTC,20.9,7.6,10
2019-07-17 13:00:00 UTC,18.3,7.1,15
2019-07-17 14:00:00 UTC,18.7,8.2,6
2019-07-17 15:00:00 UTC,23.1,8.9,13
2019-07-17 16:00:00 UTC,18.2,8.9,9
2019-07-17 17:00:00 UTC,21.8,10.5,11
2019-07-17 18:00:00 UTC,22.2,10.1,7
2019-07-17 19:00:00 UTC,20.8,10,13
2019-07-17 20:00:00 UTC,17.3,8.1,6
2019-07-17 21:00:00 UTC,20.2,8.8,8
2019-07-17 22:00:00 UTC,17.9,8,8
2019-07-17 23:00:00 UTC,16.9,8.1,4
2019-07-18 00:00:00 UTC,21,10.1,8
2019-07-18 01:00:00 UTC,17.6,7.3,6
2019-07-18 02:00:00 UTC,20.5,7.5,6
2019-07-18 03:00:00 UTC,15,6.1,8
2019-07-18 04:00:00 UTC,17.3,5.8,7
2019-07-18 05:00:00 UTC,16.2,5.1,6
2019-07-18 06:00:00 UTC,15.2,5.7,8
2019-07-18 07:00:00 UTC,14,5.1,5
2019-07-18 08:00:00 UTC,14.4,5.5,9
2019-07-18 09:00:00 UTC,18.2,6.3,8
2019-07-18 10:00:00 UTC,27,7.9,7
2019-07-18 11:00:00 UTC,28.5,8.5,8
2019-07-18 12:00:00 UTC,20.4,6.7,7
2019-07-18 13:00:00 UTC,21.2,7.2,12
2019-07-18 14:00:00 UTC,17.3,7.7,6
2019-07-18 15:00:00 UTC,15.7,7.6,8
2019-07-18 16:00:00 UTC,16.7,8.5,8
2019-07-18 17:00:00 UTC,16.6,8.8,9
2019-07-18 18:00:00 UTC,15.9,8.3,4
2019-07-18 19:00:00 UTC,19,10.2,5
2019-07-18 20:00:00 UTC,16.8,9,11
2019-07-18 21:00:00 UTC,18.1,9.8,3
2019-07-18 22:00:00 UTC,21.2,10.7,9
2019-07-18 23:00:00 UTC,24.2,10.8,9
2019-07-19 00:00:00 UTC,19,8.2,8
2019-07-19 01:00:00 UTC,18.2,7,8
2019-07-19 02:00:00 UTC,10.4,4.3,4
2019-07-19 03:00:00 UTC,10.1,4.4,8
2019-07-19 04:00:00 UTC,12.9,4.9,6
2019-07-19 05:00:00 UTC,12.4,4.4,5
2019-07-19 06:00:00 UTC,11.3,3.9,5
2019-07-19 07:00:00 UTC,9.2,3.2,9
2019-07-19 08:00:00 UTC,11.4,3.8,7
2019-07-19 09:00:00 UTC,15.8,4.8,7
2019-07-19 10:00:00 UTC,22.7,6.3,9
2019-07-19 11:00:00 UTC,19.1,6.8,8
2019-07-19 12:00:00 UTC,19.2,7.3,10
2019-07-19 13:00:00 UTC,18.8,7.2,9
2019-07-19 14:00:00 UTC,15.7,6.5,8
2019-07-19 15:00:00 UTC,16.9,7.3,12
2019-07-19 16:00:00 UTC,15.9,7.8,10
2019-07-19 17:00:00 UTC,17.3,8.6,8
2019-07-19 18:00:00 UTC,20.6,9.7,8
2019-07-19 19:00:00 UTC,16.9,8.1,8
2019-07-19 20:00:00 UTC,16,7.9,7
2019-07-19 21:00:00 UTC,17.1,8.6,4
2019-07-19 22:00:00 UTC,18.1,8.9,9
2019-07-19 23:00:00 UTC,21.5,10,8
2019-07-20 00:00:00 UTC,22.9,10.3,6
2019-07-20 01:00:00 UTC,21.2,8.7,6
2019-07-20 02:00:00 UTC,16.3,6.3,10
2019-07-20 03:00:00 UTC,18.2,7.7,17
2019-07-20 04:00:00 UTC,11.6,5.7,25
2019-07-20 05:00:00 UTC,10.3,4.5,10
2019-07-20 06:00:00 UTC,8.9,3.9,10
2019-07-20 07:00:00 UTC,6.1,2.8,9
2019-07-20 08:00:00 UTC,6.2,2.8,9
2019-07-20 09:00:00 UTC,8.6,3.8,10
2019-07-20 10:00:00 UTC,15.1,5.9,11
2019-07-20 11:00:00 UTC,22.9,7.3,12
2019-07-20 12:00:00 UTC,18.6,5.8,10
2019-07-20 13:00:00 UTC,15.8,6.1,16
2019-07-20 14:00:00 UTC,15,6,16
2019-07-20 15:00:00 UTC,12.4,5.7,16
2019-07-20 16:00:00 UTC,12.9,6.2,20
2019-07-20 17:00:00 UTC,11.8,6.2,16
2019-07-20 18:00:00 UTC,13.4,6.3,14
2019-07-20 19:00:00 UTC,13.9,7.1,19
2019-07-20 20:00:00 UTC,16.1,7.8,15
2019-07-20 21:00:00 UTC,14.8,7.9,15
2019-07-20 22:00:00 UTC,19.4,9.1,20
2019-07-20 23:00:00 UTC,17.7,8.4,18
2019-07-21 00:00:00 UTC,22.1,10.4,16
2019-07-21 01:00:00 UTC,19,8.2,16
2019-07-21 02:00:00 UTC,17.1,7,18
2019-07-21 03:00:00 UTC,12.1,4.8,16
2019-07-21 04:00:00 UTC,10.1,4.6,15
2019-07-21 05:00:00 UTC,8.8,3.6,13
2019-07-21 06:00:00 UTC,SPN,SPN,14
2019-07-21 07:00:00 UTC,SPN,SPN,17
2019-07-21 08:00:00 UTC,5.6,1.9,17
2019-07-21 09:00:00 UTC,6.9,3,17
2019-07-21 10:00:00 UTC,9.9,4.2,17
2019-07-21 11:00:00 UTC,11,4.9,14
2019-07-21 12:00:00 UTC,10.9,4.7,16
2019-07-21 13:00:00 UTC,10.6,5.1,19
2019-07-21 14:00:00 UTC,11.3,5.2,19
2019-07-21 15:00:00 UTC,11.6,5.8,20
2019-07-21 16:00:00 UTC,11.8,6.1,21
2019-07-21 17:00:00 UTC,12.6,6.2,18
2019-07-21 18:00:00 UTC,12.5,6.5,13
2019-07-21 19:00:00 UTC,11.8,6.5,15
2019-07-21 20:00:00 UTC,16.8,7.8,17
2019-07-21 21:00:00 UTC,15.5,7.5,14
2019-07-21 22:00:00 UTC,19.5,9.3,14
2019-07-21 23:00:00 UTC,27.1,13.8,12
2019-07-22 00:00:00 UTC,24.9,12.1,13
2019-07-22 01:00:00 UTC,27.1,11.8,14
2019-07-22 02:00:00 UTC,18.3,7.9,15
2019-07-22 03:00:00 UTC,15.8,6.1,12
2019-07-22 04:00:00 UTC,11,5.1,15
2019-07-22 05:00:00 UTC,7.7,3.7,15
2019-07-22 06:00:00 UTC,9.1,3.6,16
2019-07-22 07:00:00 UTC,5.8,3.8,13
2019-07-22 08:00:00 UTC,3.7,2.7,14
2019-07-22 09:00:00 UTC,9.3,5.4,15
2019-07-22 10:00:00 UTC,21.2,10.5,16
2019-07-22 11:00:00 UTC,11.3,7.2,11
2019-07-22 12:00:00 UTC,7.4,4.3,14
2019-07-22 13:00:00 UTC,6.4,3.6,12
2019-07-22 14:00:00 UTC,5.2,3.2,13
2019-07-22 15:00:00 UTC,5.3,3.9,13
2019-07-22 16:00:00 UTC,9.3,6.2,13
2019-07-22 17:00:00 UTC,16.2,10.6,16
2019-07-22 18:00:00 UTC,24.6,16,13
2019-07-22 19:00:00 UTC,23.7,15.5,12
2019-07-22 20:00:00 UTC,26,17,8
2019-07-22 21:00:00 UTC,21.5,14.1,11
2019-07-22 22:00:00 UTC,31.2,17.4,9
2019-07-22 23:00:00 UTC,41.5,19.6,8
2019-07-23 00:00:00 UTC,45.8,22.9,13
2019-07-23 01:00:00 UTC,29.5,17.9,11
2019-07-23 02:00:00 UTC,24.7,13,9
2019-07-23 03:00:00 UTC,31.8,15.9,8
2019-07-23 04:00:00 UTC,12.6,9.6,7
2019-07-23 05:00:00 UTC,7.9,7,6
2019-07-23 06:00:00 UTC,8,6.2,10
2019-07-23 07:00:00 UTC,27.7,13.1,15
2019-07-23 08:00:00 UTC,18.3,11.8,9
2019-07-23 09:00:00 UTC,23.4,14.5,10
2019-07-23 10:00:00 UTC,33.9,18.5,4
2019-07-23 11:00:00 UTC,19,11.7,4
2019-07-23 12:00:00 UTC,5.5,4,4
2019-07-23 13:00:00 UTC,7.9,5.3,8
2019-07-23 14:00:00 UTC,11.4,7.4,9
2019-07-23 15:00:00 UTC,5.8,4.2,6
2019-07-23 16:00:00 UTC,3.8,2.7,5
2019-07-23 17:00:00 UTC,9.5,5.5,7
2019-07-23 18:00:00 UTC,11.4,6.9,5
2019-07-23 19:00:00 UTC,7.2,4.5,9
2019-07-23 20:00:00 UTC,9.6,6.4,8
2019-07-23 21:00:00 UTC,7.3,5.3,4
2019-07-23 22:00:00 UTC,15,10.4,7
2019-07-23 23:00:00 UTC,35,22.1,8
2019-07-24 00:00:00 UTC,37.6,22.5,6
2019-07-24 01:00:00 UTC,36.3,23,9
2019-07-24 02:00:00 UTC,46.4,26.7,13
2019-07-24 03:00:00 UTC,35.9,22.4,12
2019-07-24 04:00:00 UTC,34.8,21.7,8
2019-07-24 05:00:00 UTC,25.8,16.5,11
2019-07-24 06:00:00 UTC,23.5,15.9,11
2019-07-24 07:00:00 UTC,22.6,17.4,7
2019-07-24 08:00:00 UTC,26.2,18.9,8
2019-07-24 09:00:00 UTC,35.5,20.8,11
2019-07-24 10:00:00 UTC,49.8,24.6,9
2019-07-24 11:00:00 UTC,46.1,22.7,9
2019-07-24 12:00:00 UTC,QAS,QAS,11
2019-07-24 13:00:00 UTC,QAS,QAS,13
2019-07-24 14:00:00 UTC,QAS,QAS,10
2019-07-24 15:00:00 UTC,CAL,CAL,8
2019-07-24 16:00:00 UTC,CAL,CAL,6
2019-07-24 17:00:00 UTC,CAL,CAL,7
2019-07-24 18:00:00 UTC,CAL,CAL,5
2019-07-24 19:00:00 UTC,CAL,CAL,6
2019-07-24 20:00:00 UTC,15.8,11,8
2019-07-24 21:00:00 UTC,18.7,13.4,8
2019-07-24 22:00:00 UTC,21.9,15.5,7
2019-07-24 23:00:00 UTC,34,23.3,6
2019-07-25 00:00:00 UTC,42.3,28.1,7
2019-07-25 01:00:00 UTC,39.1,27.5,6
2019-07-25 02:00:00 UTC,53.6,33.6,9
2019-07-25 03:00:00 UTC,47.3,32.4,10
2019-07-25 04:00:00 UTC,50.1,34.1,5
2019-07-25 05:00:00 UTC,50.1,34,9
2019-07-25 06:00:00 UTC,25.3,23.2,7
2019-07-25 07:00:00 UTC,17.2,16.7,11
2019-07-25 08:00:00 UTC,8,7.8,8
2019-07-25 09:00:00 UTC,8.6,8.3,7
2019-07-25 10:00:00 UTC,20.3,19.1,9
2019-07-25 11:00:00 UTC,35.3,26.6,7
2019-07-25 12:00:00 UTC,39.9,24.7,12
2019-07-25 13:00:00 UTC,31.5,19.2,13
2019-07-25 14:00:00 UTC,31.8,19.8,14
2019-07-25 15:00:00 UTC,27.7,16.8,14
2019-07-25 16:00:00 UTC,21.7,14.3,6
2019-07-25 17:00:00 UTC,15.9,11.2,11
2019-07-25 18:00:00 UTC,17.6,12.2,10
2019-07-25 19:00:00 UTC,13.9,10.1,13
2019-07-25 20:00:00 UTC,13.1,9.7,11
2019-07-25 21:00:00 UTC,15.8,11.9,7
2019-07-25 22:00:00 UTC,22.5,16.4,8
2019-07-25 23:00:00 UTC,36.5,24.8,7
2019-07-26 00:00:00 UTC,36.1,25,8
2019-07-26 01:00:00 UTC,60.7,35.9,11
2019-07-26 02:00:00 UTC,34.2,25,11
2019-07-26 03:00:00 UTC,43.1,28.1,11
2019-07-26 04:00:00 UTC,46,29.1,12
2019-07-26 05:00:00 UTC,42,26.7,15
2019-07-26 06:00:00 UTC,35,21.9,10
2019-07-26 07:00:00 UTC,33.4,23.1,14
2019-07-26 08:00:00 UTC,30.4,22.2,16
2019-07-26 09:00:00 UTC,20.7,20,11
2019-07-26 10:00:00 UTC,23.7,19.2,11
2019-07-26 11:00:00 UTC,51,21.7,9
2019-07-26 12:00:00 UTC,32.6,21.6,11
2019-07-26 13:00:00 UTC,38,27.7,16
2019-07-26 14:00:00 UTC,33.9,24.3,14
2019-07-26 15:00:00 UTC,22.4,16.4,13
2019-07-26 16:00:00 UTC,20.9,15.5,12
2019-07-26 17:00:00 UTC,20.7,15,13
2019-07-26 18:00:00 UTC,19.8,13.9,9
2019-07-26 19:00:00 UTC,19.7,14.4,10
2019-07-26 20:00:00 UTC,20.4,15,9
2019-07-26 21:00:00 UTC,20.5,16.5,10
2019-07-26 22:00:00 UTC,27.4,21.5,14
2019-07-26 23:00:00 UTC,29.3,23.2,15
2019-07-27 00:00:00 UTC,42,32.1,7
2019-07-27 01:00:00 UTC,50.9,37.9,14
2019-07-27 02:00:00 UTC,51.8,37.9,11
2019-07-27 03:00:00 UTC,39.7,31.3,10
2019-07-27 04:00:00 UTC,32,23.4,9
2019-07-27 05:00:00 UTC,28.6,23,12
2019-07-27 06:00:00 UTC,34.8,24.4,11
2019-07-27 07:00:00 UTC,7.4,7.1,11
2019-07-27 08:00:00 UTC,8.4,8,11
2019-07-27 09:00:00 UTC,9,8.6,11
2019-07-27 10:00:00 UTC,9.6,9.4,9
