created_at,entry_id,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,ADC,Pressure_hpa,IAQ,PM2.5_ATM_ug/m3
2019-02-27 18:16:03 UTC,35,39.20,99.93,162.95,30816.00,0.01,865.42,,67.66
2019-02-27 18:17:23 UTC,36,11.04,28.57,44.22,30816.00,0.01,865.35,,27.17
2019-02-27 18:18:43 UTC,37,3.09,9.04,13.11,30816.00,0.01,865.43,,9.04
2019-02-27 18:20:03 UTC,38,1.45,4.02,6.15,30816.00,0.01,865.34,,4.02
2019-02-27 18:21:23 UTC,39,0.53,2.51,4.33,30816.00,0.01,865.43,,2.51
2019-02-27 18:22:43 UTC,40,0.13,1.37,3.61,30816.00,0.01,865.41,,1.37
2019-02-27 18:24:06 UTC,41,0.15,0.36,0.72,30816.00,0.01,865.55,,0.36
2019-02-27 18:25:23 UTC,42,0.15,0.18,0.48,30816.00,0.02,865.56,,0.18
2019-02-27 18:26:45 UTC,43,0.15,0.18,0.34,30816.00,0.01,865.60,,0.18
2019-02-27 18:28:03 UTC,44,0.15,0.18,0.34,30816.00,0.02,865.50,,0.18
2019-02-27 18:29:23 UTC,45,0.15,0.18,0.34,30816.00,0.01,865.58,,0.18
2019-02-27 18:30:43 UTC,46,0.15,0.18,0.34,30816.00,0.01,865.50,,0.18
2019-02-27 18:32:03 UTC,47,0.15,0.18,0.34,30816.00,0.01,865.53,,0.18
2019-02-27 18:33:23 UTC,48,0.15,0.18,0.34,30816.00,0.01,865.48,,0.18
2019-02-27 18:34:43 UTC,49,0.15,0.18,0.34,30816.00,0.02,865.58,,0.18
2019-02-27 18:36:03 UTC,50,0.15,0.18,0.34,30816.00,0.01,865.54,,0.18
2019-02-27 18:37:23 UTC,51,0.15,0.18,0.34,30816.00,0.01,865.64,,0.18
2019-02-27 18:38:43 UTC,52,0.15,0.18,0.34,30816.00,0.01,865.67,,0.18
2019-02-27 18:40:03 UTC,53,0.15,0.18,0.34,30816.00,0.01,865.69,,0.18
2019-02-27 18:41:24 UTC,54,0.15,0.18,0.34,30816.00,0.01,865.75,,0.18
2019-02-27 18:42:43 UTC,55,0.15,0.18,0.34,30816.00,0.01,865.82,,0.18
2019-02-27 18:44:04 UTC,56,0.15,0.18,0.34,30816.00,0.01,865.78,,0.18
2019-02-27 18:45:23 UTC,57,0.15,0.18,0.22,30816.00,0.01,865.80,,0.18
2019-02-27 18:46:43 UTC,58,0.15,0.18,0.22,30816.00,0.01,865.78,,0.18
2019-02-27 18:48:03 UTC,59,0.15,0.18,0.22,30816.00,0.01,865.74,,0.18
2019-02-27 18:49:23 UTC,60,0.15,0.18,0.22,30816.00,0.01,865.76,,0.18
2019-02-27 18:50:43 UTC,61,0.15,0.18,0.09,30816.00,0.01,865.73,,0.18
2019-02-27 18:52:04 UTC,62,0.15,0.18,0.04,30816.00,0.01,865.67,,0.18
2019-02-27 18:53:25 UTC,63,0.15,0.18,0.04,30816.00,0.01,865.74,,0.18
2019-02-27 18:54:46 UTC,64,0.15,0.18,0.15,30816.00,0.01,865.77,,0.18
2019-02-27 18:56:05 UTC,65,0.15,0.18,0.13,30816.00,0.02,865.79,,0.18
2019-02-27 18:57:26 UTC,66,0.15,0.18,0.39,30816.00,0.01,865.82,,0.18
2019-02-27 18:58:44 UTC,67,0.15,0.18,0.26,30816.00,0.02,865.82,,0.18
2019-02-27 19:00:03 UTC,68,0.15,0.11,0.11,30816.00,0.01,865.88,,0.11
2019-02-27 19:01:23 UTC,69,0.15,0.11,0.48,30816.00,0.01,865.90,,0.11
2019-02-27 19:02:43 UTC,70,0.15,0.11,0.71,30816.00,0.01,865.89,,0.11
2019-02-27 19:04:03 UTC,71,0.15,0.11,0.71,30816.00,0.01,865.84,,0.11
2019-02-27 19:05:23 UTC,72,0.15,0.18,0.18,30816.00,0.01,865.83,,0.18
2019-02-27 19:06:43 UTC,73,0.15,0.18,0.18,30816.00,0.01,865.85,,0.18
2019-02-28 16:47:37 UTC,74,0.00,0.00,0.00,31320.00,0.01,863.54,,0.00
2019-02-28 16:48:56 UTC,75,0.00,0.00,0.00,31320.00,0.01,863.52,,0.00
2019-02-28 16:50:17 UTC,76,0.00,0.00,0.33,31320.00,0.01,863.56,,0.00
2019-02-28 16:51:37 UTC,77,0.00,0.00,0.11,31320.00,0.01,863.45,,0.00
2019-02-28 16:52:56 UTC,78,0.00,0.00,0.11,31320.00,0.01,863.44,,0.00
2019-02-28 16:54:16 UTC,79,0.00,0.09,0.28,31320.00,0.01,863.41,,0.09
2019-02-28 16:55:37 UTC,80,0.00,0.09,0.28,31320.00,0.01,863.37,,0.09
2019-02-28 16:56:57 UTC,81,0.00,0.09,0.28,31320.00,0.01,863.35,,0.09
2019-02-28 16:58:17 UTC,82,0.00,0.09,0.09,31320.00,0.01,863.30,,0.09
2019-02-28 16:59:37 UTC,83,0.00,0.06,0.06,31320.00,0.01,863.42,,0.06
2019-02-28 17:00:56 UTC,84,0.00,0.06,0.07,31320.00,0.01,863.32,,0.06
2019-02-28 17:02:17 UTC,85,0.00,0.06,0.51,31320.00,0.01,863.40,,0.06
2019-02-28 17:03:39 UTC,86,43.33,113.82,183.53,31320.00,0.01,863.34,,77.12
2019-02-28 17:04:57 UTC,87,161.70,443.84,738.66,31320.00,0.01,863.38,,295.14
2019-02-28 17:06:17 UTC,88,124.16,338.25,566.70,31320.00,0.01,863.31,,224.73
2019-02-28 17:07:37 UTC,89,84.09,217.76,351.41,31320.00,0.01,863.35,,144.33
2019-02-28 17:08:57 UTC,90,41.31,107.40,168.31,31320.00,0.01,863.40,,71.29
2019-02-28 17:10:17 UTC,91,19.26,50.21,76.91,31320.00,0.01,863.37,,40.58
2019-02-28 17:11:37 UTC,92,7.93,21.56,34.18,31320.00,0.01,863.33,,21.56
2019-02-28 17:12:57 UTC,93,2.96,9.73,14.47,31320.00,0.01,863.29,,9.73
2019-02-28 17:14:18 UTC,94,0.34,2.40,3.64,31320.00,0.01,863.28,,2.40
2019-02-28 17:15:36 UTC,95,0.34,0.24,0.80,31320.00,0.01,863.29,,0.24
2019-02-28 17:16:57 UTC,96,0.34,0.20,0.39,31320.00,0.01,863.32,,0.20
2019-02-28 17:18:17 UTC,97,0.34,0.20,0.39,31320.00,0.01,863.26,,0.20
2019-02-28 17:19:38 UTC,98,0.34,0.20,0.39,31320.00,0.01,863.39,,0.20
2019-02-28 17:20:57 UTC,99,0.34,0.20,0.39,31320.00,0.02,863.30,,0.20
2019-02-28 17:22:17 UTC,100,0.34,0.20,0.39,31320.00,0.01,863.30,,0.20
2019-02-28 17:23:39 UTC,101,0.34,0.20,0.39,31320.00,0.01,863.28,,0.20
2019-02-28 17:24:57 UTC,102,0.34,0.20,0.39,31320.00,0.02,863.30,,0.20
2019-02-28 17:26:20 UTC,103,0.34,0.20,0.39,31320.00,0.01,863.29,,0.20
2019-02-28 17:27:37 UTC,104,0.34,0.20,0.39,31320.00,0.02,863.31,,0.20
2019-02-28 17:28:57 UTC,105,0.34,0.20,0.39,31320.00,0.01,863.31,,0.20
2019-02-28 17:30:16 UTC,106,0.34,0.20,0.39,31320.00,0.01,863.30,,0.20
2019-02-28 17:31:37 UTC,107,0.34,0.20,0.39,31320.00,0.01,863.25,,0.20
2019-04-25 22:08:51 UTC,108,2.27,2.98,3.09,29784.00,0.01,988.87,,2.98
2019-04-25 22:10:11 UTC,109,2.86,3.30,4.30,29952.00,0.01,988.90,,3.30
2019-04-25 22:11:31 UTC,110,2.05,3.53,3.60,30120.00,0.01,988.89,,3.53
2019-04-25 22:12:51 UTC,111,2.39,4.18,4.30,30728.00,0.01,988.93,,4.18
