created_at,entry_id,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,ADC,Pressure_hpa,IAQ,PM2.5_ATM_ug/m3
2019-02-28 17:04:23 UTC,95,128.89,406.16,626.77,31320.00,0.01,862.78,,269.95
2019-02-28 17:05:43 UTC,96,146.60,473.04,754.24,31320.00,0.01,862.85,,314.62
2019-02-28 17:07:03 UTC,97,105.89,316.59,476.70,31320.00,0.01,862.90,,210.23
2019-02-28 17:08:22 UTC,98,67.71,201.17,302.50,31320.00,0.01,862.85,,133.43
2019-02-28 17:09:43 UTC,99,29.93,89.66,134.50,31320.00,0.01,862.82,,60.09
2019-02-28 17:11:03 UTC,100,13.93,40.90,64.00,31320.00,0.01,862.78,,35.79
2019-02-28 17:12:23 UTC,101,5.96,20.18,31.69,31320.00,0.01,862.82,,20.18
2019-02-28 17:13:43 UTC,102,1.98,7.06,12.89,31320.00,0.01,862.81,,7.06
2019-02-28 17:15:03 UTC,103,0.20,1.22,1.78,31320.00,0.01,862.77,,1.22
2019-02-28 17:16:26 UTC,104,0.20,1.22,0.42,31320.00,0.01,862.77,,1.22
2019-02-28 17:17:43 UTC,105,0.20,1.22,0.22,31320.00,0.01,862.86,,1.22
2019-02-28 17:19:03 UTC,106,0.20,1.22,0.22,31320.00,0.01,862.80,,1.22
2019-02-28 17:20:22 UTC,107,0.20,1.22,0.22,31320.00,0.01,862.81,,1.22
2019-02-28 17:21:43 UTC,108,0.20,1.22,0.22,31320.00,0.01,862.75,,1.22
2019-02-28 17:23:02 UTC,109,0.20,1.22,0.24,31320.00,0.01,862.78,,1.22
2019-02-28 17:24:23 UTC,110,0.20,1.22,0.24,31320.00,0.01,862.80,,1.22
2019-02-28 17:25:42 UTC,111,0.20,1.22,0.24,31320.00,0.01,862.78,,1.22
2019-02-28 17:27:03 UTC,112,0.20,1.22,0.24,31320.00,0.01,862.73,,1.22
2019-02-28 17:28:23 UTC,113,0.20,1.22,0.24,31320.00,0.01,862.74,,1.22
2019-02-28 17:29:43 UTC,114,0.20,1.22,0.24,31320.00,0.01,862.76,,1.22
2019-02-28 17:31:06 UTC,115,0.20,1.22,0.24,31320.00,0.01,862.67,,1.22
2019-04-25 22:14:14 UTC,116,3.09,4.43,4.43,30928.00,0.01,988.23,,4.43
2019-04-25 22:15:34 UTC,117,4.09,6.26,7.42,31232.00,0.01,988.25,,6.26
2019-04-25 22:16:53 UTC,118,3.05,3.91,4.77,30760.00,0.01,988.15,,3.91
2019-04-25 22:18:14 UTC,119,2.93,4.13,4.13,30592.00,0.01,988.27,,4.13
