created_at,entry_id,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,ADC,Pressure_hpa,IAQ,PM2.5_ATM_ug/m3
2019-02-26 18:23:12 UTC,64,216.33,1009.71,1416.58,31320.00,0.01,865.54,,672.37
2019-02-26 18:24:32 UTC,65,161.85,551.48,723.46,31320.00,0.01,865.52,,366.92
2019-02-26 18:25:52 UTC,66,32.98,87.10,108.45,31320.00,0.01,865.66,,61.79
2019-02-26 18:27:15 UTC,67,8.22,22.04,25.42,31320.00,0.01,865.77,,21.67
2019-02-26 18:28:32 UTC,68,3.53,9.87,13.00,31320.00,0.01,865.60,,9.87
2019-02-26 18:29:52 UTC,69,4.00,10.16,12.52,31320.00,0.01,865.54,,10.16
2019-02-26 18:31:12 UTC,70,1.52,5.00,6.89,31320.00,0.01,865.71,,5.00
2019-02-26 18:32:32 UTC,71,0.64,3.60,4.33,31320.00,0.01,865.67,,3.60
2019-02-26 18:33:52 UTC,72,0.46,1.57,2.26,31320.00,0.01,865.75,,1.57
2019-02-26 18:35:12 UTC,73,0.13,1.24,1.48,31320.00,0.01,865.67,,1.24
2019-02-26 18:36:32 UTC,74,0.13,0.28,0.28,31320.00,0.01,865.94,,0.28
2019-02-26 18:37:52 UTC,75,0.13,0.18,0.69,31320.00,0.01,865.83,,0.18
2019-02-26 18:39:13 UTC,76,0.13,0.07,0.09,31320.00,0.01,865.78,,0.07
2019-02-26 18:40:32 UTC,77,0.13,0.07,0.09,31320.00,0.01,865.83,,0.07
2019-02-26 18:41:52 UTC,78,0.13,0.13,0.13,31320.00,0.01,865.84,,0.13
2019-02-26 18:43:12 UTC,79,0.13,0.13,0.13,31320.00,0.01,865.71,,0.13
2019-02-26 18:44:32 UTC,80,0.13,0.13,0.09,31320.00,0.01,865.71,,0.13
2019-02-26 18:45:52 UTC,81,0.13,0.13,0.09,31320.00,0.01,865.66,,0.13
2019-02-26 18:47:12 UTC,82,0.13,0.13,0.11,31320.00,0.01,865.61,,0.13
2019-02-26 18:48:32 UTC,83,0.13,0.13,0.11,31320.00,0.01,865.58,,0.13
2019-02-26 18:49:54 UTC,84,0.13,0.13,0.11,31320.00,0.01,865.54,,0.13
2019-02-26 18:51:12 UTC,85,0.13,0.13,0.11,31320.00,0.01,865.55,,0.13
2019-02-26 18:52:32 UTC,86,0.13,0.13,0.11,31320.00,0.01,865.58,,0.13
2019-02-26 18:53:52 UTC,87,0.13,0.13,0.11,31320.00,0.01,865.57,,0.13
2019-02-26 18:55:12 UTC,88,0.13,0.13,0.11,31320.00,0.01,865.56,,0.13
2019-02-26 18:56:32 UTC,89,0.13,0.13,0.11,31320.00,0.01,865.55,,0.13
2019-02-26 18:57:53 UTC,90,0.13,0.13,0.11,31320.00,0.01,865.56,,0.13
2019-02-26 18:59:12 UTC,91,0.13,0.13,0.11,31320.00,0.01,865.50,,0.13
2019-02-26 19:00:35 UTC,92,0.13,0.13,0.11,31320.00,0.01,865.46,,0.13
2019-02-26 19:01:55 UTC,93,0.13,0.13,0.11,31320.00,0.01,865.52,,0.13
2019-02-26 19:03:12 UTC,94,0.13,0.13,0.11,31320.00,0.01,865.44,,0.13
2019-02-26 19:04:32 UTC,95,0.13,0.13,0.11,31320.00,0.01,865.60,,0.13
2019-02-26 19:05:52 UTC,96,0.13,0.13,0.11,31320.00,0.01,865.54,,0.13
2019-02-26 19:07:12 UTC,97,0.13,0.13,0.11,31320.00,0.01,865.50,,0.13
2019-02-26 19:08:32 UTC,98,0.13,0.13,0.11,31320.00,0.01,865.47,,0.13
2019-02-26 19:09:52 UTC,99,0.13,0.13,0.11,31320.00,0.01,865.45,,0.13
2019-02-26 19:11:12 UTC,100,0.13,0.13,0.11,31320.00,0.01,865.43,,0.13
2019-02-26 19:12:33 UTC,101,0.13,0.13,0.11,31320.00,0.01,865.42,,0.13
2019-02-26 19:13:53 UTC,102,0.13,0.13,0.11,31320.00,0.01,865.37,,0.13
2019-02-26 19:15:12 UTC,103,0.13,0.13,0.11,31320.00,0.01,865.30,,0.13
2019-02-26 19:16:35 UTC,104,0.13,0.13,0.11,31320.00,0.01,865.36,,0.13
2019-02-26 19:17:52 UTC,105,0.13,0.13,0.11,31320.00,0.01,865.29,,0.13
2019-02-26 19:19:12 UTC,106,0.13,0.13,0.11,31320.00,0.01,865.26,,0.13
2019-02-26 19:20:32 UTC,107,0.13,0.13,0.11,31320.00,0.01,865.31,,0.13
2019-02-26 19:21:52 UTC,108,0.13,0.13,0.11,31320.00,0.01,865.35,,0.13
2019-02-26 19:23:15 UTC,109,0.13,0.13,0.11,31320.00,0.01,865.34,,0.13
2019-02-26 19:24:32 UTC,110,0.13,0.13,0.11,31320.00,0.01,865.33,,0.13
2019-02-26 19:25:52 UTC,111,0.13,0.13,0.11,31320.00,0.01,865.32,,0.13
2019-02-26 19:27:12 UTC,112,0.13,0.13,0.11,31320.00,0.01,865.25,,0.13
2019-02-26 19:28:32 UTC,113,0.13,0.13,0.11,31320.00,0.01,865.36,,0.13
2019-02-26 19:29:53 UTC,114,0.13,0.13,0.11,31320.00,0.01,865.29,,0.13
2019-02-26 19:31:12 UTC,115,0.13,0.13,0.11,31320.00,0.01,865.22,,0.13
2019-04-25 20:54:07 UTC,116,3.09,3.68,3.68,30120.00,0.01,989.08,,3.68
2019-04-25 20:55:29 UTC,117,2.87,3.78,4.02,27472.00,0.01,989.05,,3.78
