created_at,entry_id,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,ADC,Pressure_hpa,IAQ,PM2.5_ATM_ug/m3
2019-02-28 17:18:10 UTC,95,1.09,0.82,0.82,31320.00,0.09,862.83,,0.82
2019-02-28 17:19:30 UTC,96,1.09,0.82,0.82,31320.00,0.09,862.82,,0.82
2019-02-28 17:20:50 UTC,97,1.09,0.82,0.82,31320.00,0.09,862.73,,0.82
2019-02-28 17:22:11 UTC,98,1.09,0.82,0.82,31320.00,0.09,862.78,,0.82
2019-02-28 17:23:30 UTC,99,1.09,0.82,0.82,31320.00,0.09,862.74,,0.82
2019-02-28 17:24:50 UTC,100,1.09,0.82,0.82,31320.00,0.09,862.77,,0.82
2019-02-28 17:26:10 UTC,101,1.09,0.82,0.82,31320.00,0.09,862.79,,0.82
2019-02-28 17:27:30 UTC,102,1.09,0.82,0.82,31320.00,0.09,862.78,,0.82
2019-02-28 17:28:50 UTC,103,1.09,0.82,0.82,31320.00,0.09,862.79,,0.82
2019-02-28 17:30:10 UTC,104,1.09,0.82,0.82,31320.00,0.09,862.78,,0.82
2019-02-28 17:31:30 UTC,105,1.09,0.82,0.82,31320.00,0.09,862.77,,0.82
2019-04-25 21:13:32 UTC,106,2.67,3.58,3.58,30592.00,0.09,988.94,,3.58
2019-04-25 21:14:54 UTC,107,2.74,3.42,3.95,30256.00,0.09,988.78,,3.42
