created_at,entry_id,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,ADC,Pressure_hpa,IAQ,PM2.5_ATM_ug/m3
2019-02-27 18:30:43 UTC,40,0.65,0.09,0.07,31320.00,0.00,865.44,,0.09
2019-02-27 18:32:03 UTC,41,0.65,0.09,0.07,31320.00,0.00,865.46,,0.09
2019-02-27 18:33:23 UTC,42,0.65,0.16,0.36,31320.00,0.00,865.47,,0.16
2019-02-27 18:34:43 UTC,43,0.65,0.16,0.11,31320.00,0.00,865.53,,0.16
2019-02-27 18:36:03 UTC,44,0.65,0.07,0.07,31320.00,0.00,865.51,,0.07
2019-02-27 18:37:23 UTC,45,0.65,0.07,0.07,31296.00,0.00,865.56,,0.07
2019-02-27 18:38:43 UTC,46,0.65,0.07,0.07,31320.00,0.00,865.60,,0.07
2019-02-27 18:40:03 UTC,47,0.65,0.18,0.18,31320.00,0.00,865.65,,0.18
2019-02-27 18:41:23 UTC,48,0.65,0.18,0.18,31320.00,0.00,865.70,,0.18
2019-02-27 18:42:43 UTC,49,0.65,0.18,0.18,31320.00,0.00,865.77,,0.18
2019-02-27 18:44:04 UTC,50,0.65,0.18,0.64,31320.00,0.00,865.76,,0.18
2019-02-27 18:45:23 UTC,51,0.65,0.18,0.05,31320.00,0.00,865.74,,0.18
2019-02-27 18:46:43 UTC,52,0.65,0.18,0.15,31320.00,0.00,865.74,,0.18
2019-02-27 18:48:03 UTC,53,0.65,0.15,0.15,31320.00,0.00,865.72,,0.15
2019-02-27 18:49:23 UTC,54,0.65,0.15,0.15,31320.00,0.00,865.64,,0.15
2019-02-27 18:50:46 UTC,55,0.65,0.15,0.23,31320.00,0.00,865.65,,0.15
2019-02-27 18:52:04 UTC,56,0.65,0.15,0.28,31320.00,0.00,865.71,,0.15
2019-02-27 18:53:23 UTC,57,0.65,0.15,0.28,31320.00,0.00,865.73,,0.15
2019-02-27 18:54:43 UTC,58,0.65,0.20,0.40,31320.00,0.00,865.70,,0.20
2019-02-27 18:56:03 UTC,59,0.65,0.35,0.76,31320.00,0.00,865.72,,0.35
2019-02-27 18:57:23 UTC,60,0.28,0.54,0.54,31320.00,0.00,865.76,,0.54
2019-02-27 18:58:43 UTC,61,0.28,0.44,0.44,31296.00,0.00,865.73,,0.44
2019-02-27 19:00:04 UTC,62,0.28,0.50,0.50,31320.00,0.00,865.80,,0.50
2019-02-27 19:01:23 UTC,63,0.28,0.11,0.11,31320.00,0.00,865.88,,0.11
2019-02-27 19:02:43 UTC,64,0.28,0.32,0.51,31320.00,0.00,865.80,,0.32
2019-02-27 19:04:03 UTC,65,0.28,0.37,0.67,31320.00,0.00,865.86,,0.37
2019-02-27 19:05:23 UTC,66,0.28,0.28,0.70,31320.00,0.00,865.79,,0.28
2019-02-27 19:06:44 UTC,67,0.28,0.19,0.19,31320.00,0.00,865.84,,0.19
2019-02-28 16:41:33 UTC,68,0.00,0.11,0.11,31320.00,0.00,863.49,,0.11
2019-02-28 16:42:55 UTC,69,0.21,0.28,0.28,31320.00,0.00,863.50,,0.28
2019-02-28 16:44:20 UTC,70,0.21,0.11,0.11,31320.00,0.00,863.49,,0.11
2019-02-28 16:45:35 UTC,71,0.21,0.11,0.30,31320.00,0.00,863.55,,0.11
2019-02-28 16:46:52 UTC,72,0.21,0.07,0.07,31320.00,0.00,863.54,,0.07
2019-02-28 16:48:13 UTC,73,0.21,0.07,0.18,31320.00,0.00,863.52,,0.07
2019-02-28 16:49:33 UTC,74,0.21,0.40,0.40,31320.00,0.00,863.50,,0.40
2019-02-28 16:50:53 UTC,75,0.21,0.40,0.40,31320.00,0.00,863.39,,0.40
2019-02-28 16:52:13 UTC,76,0.21,0.20,0.20,31320.00,0.00,863.36,,0.20
2019-02-28 16:53:33 UTC,77,0.21,0.04,0.35,31320.00,0.00,863.33,,0.04
2019-02-28 16:54:52 UTC,78,0.21,0.02,0.35,31320.00,0.00,863.26,,0.02
2019-02-28 16:56:12 UTC,79,0.21,0.09,0.09,31320.00,0.00,863.26,,0.09
2019-02-28 16:57:32 UTC,80,0.21,0.24,0.24,31320.00,0.00,863.25,,0.24
2019-02-28 16:58:53 UTC,81,0.21,0.24,0.24,31320.00,0.00,863.24,,0.24
2019-02-28 17:00:13 UTC,82,0.21,0.31,0.31,31320.00,0.00,863.29,,0.31
2019-02-28 17:01:33 UTC,83,0.21,0.28,0.85,31320.00,0.00,863.27,,0.28
2019-02-28 17:02:52 UTC,84,3.49,9.18,12.38,31320.00,0.00,863.27,,7.84
2019-02-28 17:04:13 UTC,85,107.20,294.39,434.89,31320.00,0.00,863.26,,195.59
2019-02-28 17:05:32 UTC,86,159.16,438.80,638.36,31320.00,0.00,863.27,,291.70
2019-02-28 17:06:53 UTC,87,112.39,311.89,453.30,31320.00,0.00,863.32,,207.11
2019-02-28 17:08:13 UTC,88,74.15,198.72,285.11,31320.00,0.00,863.23,,131.74
2019-02-28 17:09:32 UTC,89,38.83,96.80,132.61,31320.00,0.00,863.28,,64.59
2019-02-28 17:10:53 UTC,90,17.48,43.55,62.98,31320.00,0.00,863.23,,37.20
2019-02-28 17:12:13 UTC,91,7.69,23.02,33.90,31320.00,0.00,863.16,,22.92
2019-02-28 17:13:32 UTC,92,3.20,8.52,12.98,31320.00,0.00,863.24,,8.52
2019-02-28 17:14:53 UTC,93,0.17,1.76,3.17,31320.00,0.00,863.20,,1.76
2019-02-28 17:16:13 UTC,94,0.17,1.76,1.45,31320.00,0.00,863.27,,1.76
2019-02-28 17:17:32 UTC,95,0.17,1.76,1.45,31320.00,0.00,863.24,,1.76
2019-02-28 17:18:53 UTC,96,0.17,1.76,1.45,31320.00,0.00,863.20,,1.76
2019-02-28 17:20:13 UTC,97,0.17,1.76,1.45,31320.00,0.00,863.27,,1.76
2019-02-28 17:21:33 UTC,98,0.17,1.76,1.45,31320.00,0.00,863.24,,1.76
2019-02-28 17:22:53 UTC,99,0.17,1.76,1.45,31320.00,0.00,863.24,,1.76
2019-02-28 17:24:12 UTC,100,0.17,1.76,1.45,31320.00,0.00,863.24,,1.76
2019-02-28 17:25:32 UTC,101,0.17,1.76,1.45,31320.00,0.00,863.24,,1.76
2019-02-28 17:26:53 UTC,102,0.17,1.76,1.45,31320.00,0.00,863.24,,1.76
2019-02-28 17:28:13 UTC,103,0.17,1.76,1.45,31320.00,0.00,863.21,,1.76
2019-02-28 17:29:33 UTC,104,0.17,1.76,1.45,31320.00,0.00,863.22,,1.76
2019-02-28 17:30:52 UTC,105,0.17,1.76,1.45,31320.00,0.00,863.17,,1.76
2019-04-25 21:43:21 UTC,106,2.72,4.32,4.82,30256.00,0.00,988.82,,4.32
