created_at,entry_id,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,RSSI_dbm,Temperature_F,Humidity_%,PM2.5_ATM_ug/m3
2019-02-21 23:40:50 UTC,25,18.65,52.38,71.02,26.00,-51.00,72.00,19.00,43.31
2019-02-21 23:42:10 UTC,26,10.78,31.04,43.35,27.00,-49.00,72.00,19.00,30.08
2019-02-21 23:43:29 UTC,27,6.20,18.26,25.93,28.00,-49.00,72.00,19.00,18.26
2019-02-21 23:44:50 UTC,28,2.72,8.04,12.83,30.00,-50.00,72.00,19.00,8.04
2019-02-21 23:46:10 UTC,29,1.19,4.19,7.55,31.00,-50.00,72.00,19.00,4.19
2019-02-21 23:47:29 UTC,30,0.83,3.26,4.78,32.00,-50.00,73.00,19.00,3.26
2019-02-21 23:48:50 UTC,31,0.20,1.04,1.82,34.00,-51.00,73.00,19.00,1.04
2019-02-21 23:50:10 UTC,32,0.11,0.53,0.64,35.00,-51.00,73.00,18.00,0.53
2019-02-21 23:51:30 UTC,33,0.11,0.53,0.98,36.00,-49.00,73.00,18.00,0.53
2019-02-21 23:52:49 UTC,34,0.11,0.53,0.98,38.00,-48.00,73.00,18.00,0.53
2019-02-21 23:54:09 UTC,35,0.11,0.53,0.30,39.00,-48.00,73.00,18.00,0.53
2019-02-21 23:55:30 UTC,36,0.11,0.53,0.30,40.00,-48.00,73.00,18.00,0.53
2019-02-21 23:56:49 UTC,37,0.11,0.53,0.29,42.00,-50.00,74.00,18.00,0.53
2019-02-21 23:58:10 UTC,38,0.11,0.53,0.29,43.00,-50.00,74.00,18.00,0.53
2019-02-21 23:59:30 UTC,39,0.11,0.53,0.29,44.00,-49.00,74.00,18.00,0.53
2019-02-22 00:00:49 UTC,40,0.11,0.53,0.29,46.00,-49.00,74.00,18.00,0.53
2019-02-26 17:58:08 UTC,41,0.20,0.40,0.40,0.00,-42.00,65.00,23.00,0.40
2019-02-26 17:59:27 UTC,42,0.96,1.65,2.17,1.00,-48.00,65.00,22.00,1.65
2019-02-26 18:00:47 UTC,43,1.00,1.47,1.58,3.00,-48.00,65.00,22.00,1.47
2019-02-26 18:02:07 UTC,44,0.91,1.71,2.80,4.00,-51.00,66.00,22.00,1.71
2019-02-26 18:03:27 UTC,45,1.00,1.78,1.78,5.00,-49.00,66.00,22.00,1.78
2019-02-26 18:04:47 UTC,46,1.13,2.53,3.53,7.00,-47.00,67.00,22.00,2.53
2019-02-26 18:06:07 UTC,47,1.13,2.13,2.87,8.00,-45.00,67.00,21.00,2.13
2019-02-26 18:07:27 UTC,48,0.82,1.80,2.16,9.00,-46.00,68.00,21.00,1.80
2019-02-26 18:08:47 UTC,49,0.30,0.76,1.26,11.00,-45.00,68.00,21.00,0.76
2019-02-26 18:10:07 UTC,50,0.30,0.76,1.26,12.00,-49.00,69.00,21.00,0.76
2019-02-26 18:11:27 UTC,51,0.30,0.76,1.26,13.00,-45.00,69.00,20.00,0.76
2019-02-26 18:12:47 UTC,52,0.30,0.76,1.26,15.00,-45.00,69.00,20.00,0.76
2019-02-26 18:14:07 UTC,53,1.50,4.48,6.36,16.00,-45.00,70.00,20.00,4.48
2019-02-26 18:15:27 UTC,54,66.26,176.63,241.83,17.00,-45.00,70.00,20.00,118.83
2019-02-26 18:16:47 UTC,55,97.95,273.07,390.86,19.00,-44.00,71.00,20.00,181.16
2019-02-26 18:18:10 UTC,56,87.84,233.79,335.86,20.00,-44.00,71.00,19.00,155.00
2019-02-26 18:19:27 UTC,57,109.57,297.14,411.50,21.00,-45.00,71.00,19.00,197.24
2019-02-26 18:20:47 UTC,58,166.81,489.64,708.85,23.00,-44.00,72.00,19.00,325.43
2019-02-26 18:22:07 UTC,59,241.47,863.02,1325.76,24.00,-45.00,72.00,19.00,574.42
2019-02-26 18:23:27 UTC,60,224.79,766.86,1147.00,25.00,-48.00,72.00,19.00,510.42
2019-02-26 18:24:47 UTC,61,112.49,316.19,449.86,27.00,-45.00,72.00,19.00,209.72
2019-02-26 18:26:07 UTC,62,17.27,43.58,59.27,28.00,-44.00,73.00,19.00,35.98
2019-02-26 18:27:27 UTC,63,4.02,10.11,13.30,29.00,-45.00,73.00,18.00,10.11
2019-02-26 18:28:47 UTC,64,2.26,7.51,9.87,31.00,-44.00,73.00,18.00,7.51
2019-02-26 18:30:07 UTC,65,1.43,4.64,6.89,32.00,-47.00,73.00,18.00,4.64
2019-02-26 18:31:27 UTC,66,0.37,2.87,3.72,33.00,-45.00,74.00,18.00,2.87
2019-02-26 18:32:47 UTC,67,0.27,1.40,2.73,35.00,-45.00,74.00,18.00,1.40
2019-02-26 18:34:07 UTC,68,0.11,1.06,1.45,36.00,-45.00,74.00,18.00,1.06
2019-02-26 18:35:27 UTC,69,0.11,0.52,0.64,37.00,-45.00,74.00,18.00,0.52
2019-02-26 18:36:47 UTC,70,0.11,0.61,1.43,39.00,-45.00,74.00,18.00,0.61
2019-02-26 18:38:07 UTC,71,0.11,0.56,0.91,40.00,-45.00,74.00,18.00,0.56
2019-02-26 18:39:27 UTC,72,0.11,0.09,0.09,41.00,-46.00,75.00,18.00,0.09
2019-02-26 18:40:47 UTC,73,0.11,0.09,0.09,43.00,-46.00,75.00,18.00,0.09
2019-02-26 18:42:07 UTC,74,0.11,0.09,0.30,44.00,-46.00,75.00,17.00,0.09
2019-02-26 18:43:27 UTC,75,0.11,0.09,0.29,45.00,-45.00,75.00,17.00,0.09
2019-02-26 18:44:47 UTC,76,0.11,0.09,0.29,47.00,-45.00,75.00,17.00,0.09
2019-02-26 18:46:07 UTC,77,0.11,0.09,0.29,48.00,-48.00,75.00,17.00,0.09
2019-02-26 18:47:27 UTC,78,0.11,0.09,0.29,49.00,-45.00,75.00,17.00,0.09
2019-02-26 18:48:52 UTC,79,0.11,0.09,0.38,51.00,-44.00,76.00,17.00,0.09
2019-02-26 18:50:10 UTC,80,0.11,0.09,0.54,52.00,-45.00,76.00,17.00,0.09
2019-02-26 18:51:27 UTC,81,0.11,0.09,0.02,53.00,-44.00,76.00,17.00,0.09
2019-02-26 18:52:47 UTC,82,0.11,0.09,0.02,55.00,-47.00,76.00,17.00,0.09
2019-02-26 18:54:07 UTC,83,0.11,0.09,0.02,56.00,-47.00,76.00,17.00,0.09
2019-02-26 18:55:27 UTC,84,0.11,0.09,0.02,57.00,-44.00,76.00,17.00,0.09
2019-02-26 18:56:47 UTC,85,0.11,0.09,0.02,59.00,-45.00,76.00,17.00,0.09
2019-02-26 18:58:07 UTC,86,0.11,0.09,0.02,60.00,-45.00,76.00,17.00,0.09
2019-02-26 18:59:27 UTC,87,0.11,0.09,0.02,61.00,-44.00,77.00,17.00,0.09
2019-02-26 19:00:49 UTC,88,0.11,0.09,0.02,63.00,-44.00,77.00,17.00,0.09
2019-02-26 19:02:07 UTC,89,0.11,0.09,0.02,64.00,-46.00,77.00,17.00,0.09
2019-02-26 19:03:27 UTC,90,0.11,0.09,0.02,65.00,-44.00,77.00,16.00,0.09
2019-02-26 19:04:47 UTC,91,0.11,0.09,0.02,67.00,-47.00,77.00,16.00,0.09
2019-02-26 19:06:07 UTC,92,0.11,0.09,0.02,68.00,-44.00,77.00,16.00,0.09
2019-02-26 19:07:27 UTC,93,0.11,0.09,0.33,69.00,-44.00,77.00,16.00,0.09
2019-02-26 19:08:47 UTC,94,0.11,0.09,0.33,71.00,-44.00,77.00,16.00,0.09
2019-02-26 19:10:07 UTC,95,0.11,0.09,0.33,72.00,-45.00,77.00,16.00,0.09
2019-02-26 19:11:27 UTC,96,0.11,0.09,0.33,73.00,-45.00,77.00,16.00,0.09
2019-02-26 19:12:47 UTC,97,0.11,0.09,0.33,75.00,-46.00,77.00,16.00,0.09
2019-02-26 19:14:08 UTC,98,0.11,0.09,0.33,76.00,-45.00,78.00,16.00,0.09
2019-02-26 19:15:27 UTC,99,0.11,0.09,0.33,77.00,-44.00,78.00,16.00,0.09
2019-02-26 19:16:47 UTC,100,0.11,0.09,0.33,79.00,-44.00,78.00,16.00,0.09
2019-02-26 19:18:07 UTC,101,0.11,0.09,0.33,80.00,-43.00,78.00,16.00,0.09
2019-02-26 19:19:27 UTC,102,0.11,0.09,0.33,81.00,-45.00,78.00,16.00,0.09
2019-02-26 19:20:49 UTC,103,0.11,0.09,0.33,83.00,-45.00,78.00,16.00,0.09
2019-02-26 19:22:07 UTC,104,0.11,0.09,0.33,84.00,-46.00,78.00,16.00,0.09
2019-02-26 19:23:27 UTC,105,0.11,0.09,0.33,85.00,-47.00,78.00,16.00,0.09
2019-02-26 19:24:47 UTC,106,0.11,0.09,0.33,87.00,-45.00,78.00,16.00,0.09
2019-02-26 19:26:07 UTC,107,0.11,0.09,0.33,88.00,-45.00,78.00,16.00,0.09
2019-02-26 19:27:27 UTC,108,0.11,0.09,0.33,89.00,-50.00,78.00,16.00,0.09
2019-02-26 19:28:47 UTC,109,0.11,0.09,0.33,91.00,-46.00,78.00,16.00,0.09
2019-02-26 19:30:07 UTC,110,0.11,0.09,0.33,92.00,-48.00,78.00,16.00,0.09
2019-02-26 19:31:27 UTC,111,0.11,0.09,0.33,93.00,-46.00,79.00,16.00,0.09
2019-04-25 19:10:51 UTC,112,3.10,3.88,4.24,15.00,-63.00,80.00,41.00,3.88
2019-04-25 19:19:02 UTC,113,2.91,3.43,3.43,23.00,31.00,80.00,39.00,3.43
2019-04-25 19:27:03 UTC,114,2.84,3.96,4.44,31.00,31.00,81.00,38.00,3.96
2019-04-25 19:29:42 UTC,115,2.67,3.98,4.40,34.00,31.00,81.00,38.00,3.98
