created_at,entry_id,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,RSSI_dbm,Temperature_F,Humidity_%,PM2.5_ATM_ug/m3
2019-02-26 18:45:15 UTC,71,0.31,0.31,0.78,40.00,-50.00,75.00,17.00,0.31
2019-02-26 18:46:35 UTC,72,0.31,0.31,0.78,41.00,-49.00,75.00,17.00,0.31
2019-02-26 18:47:54 UTC,73,0.31,0.31,0.78,43.00,-51.00,75.00,17.00,0.31
2019-02-26 18:50:37 UTC,74,0.31,0.31,0.78,45.00,-49.00,76.00,17.00,0.31
2019-02-26 18:51:55 UTC,75,0.31,0.31,0.78,47.00,-50.00,76.00,17.00,0.31
2019-02-26 18:53:15 UTC,76,0.31,0.31,0.78,48.00,-50.00,76.00,17.00,0.31
2019-02-26 18:54:34 UTC,77,0.31,0.31,0.78,49.00,-50.00,76.00,17.00,0.31
2019-02-26 18:55:55 UTC,78,0.31,0.31,0.78,51.00,-49.00,76.00,17.00,0.31
2019-02-26 18:57:15 UTC,79,0.31,0.31,0.78,52.00,-48.00,76.00,17.00,0.31
2019-02-26 18:58:35 UTC,80,0.31,0.31,0.78,53.00,-49.00,76.00,16.00,0.31
2019-02-26 18:59:55 UTC,81,0.31,0.31,0.78,55.00,-49.00,77.00,16.00,0.31
2019-02-26 19:01:15 UTC,82,0.31,0.31,0.78,56.00,-50.00,77.00,16.00,0.31
2019-02-26 19:02:34 UTC,83,0.31,0.31,0.78,57.00,-50.00,77.00,16.00,0.31
2019-02-26 19:03:54 UTC,84,0.31,0.31,0.78,59.00,-49.00,77.00,16.00,0.31
2019-02-26 19:05:16 UTC,85,0.31,0.31,0.78,60.00,-50.00,77.00,16.00,0.31
2019-02-26 19:06:35 UTC,86,0.31,0.31,0.78,61.00,-50.00,77.00,16.00,0.31
2019-02-26 19:07:55 UTC,87,0.31,0.31,0.78,63.00,-51.00,77.00,16.00,0.31
2019-02-26 19:09:15 UTC,88,0.31,0.31,0.78,64.00,-50.00,77.00,16.00,0.31
2019-02-26 19:10:35 UTC,89,0.31,0.31,0.78,65.00,-48.00,78.00,16.00,0.31
2019-02-26 19:11:55 UTC,90,0.31,0.31,0.78,67.00,-50.00,78.00,16.00,0.31
2019-02-26 19:13:15 UTC,91,0.31,0.31,0.78,68.00,-52.00,78.00,16.00,0.31
2019-02-26 19:14:35 UTC,92,0.31,0.31,0.78,69.00,-51.00,78.00,16.00,0.31
2019-02-26 19:15:55 UTC,93,0.31,0.31,0.78,71.00,-55.00,78.00,16.00,0.31
2019-02-26 19:17:15 UTC,94,0.31,0.31,0.78,72.00,-52.00,78.00,16.00,0.31
2019-02-26 19:18:35 UTC,95,0.31,0.31,0.78,73.00,-52.00,78.00,16.00,0.31
2019-02-26 19:19:55 UTC,96,0.31,0.31,0.78,75.00,-52.00,78.00,16.00,0.31
2019-02-26 19:21:15 UTC,97,0.31,0.31,0.78,76.00,-50.00,78.00,16.00,0.31
2019-02-26 19:22:35 UTC,98,0.31,0.31,0.78,77.00,-50.00,78.00,16.00,0.31
2019-02-26 19:23:55 UTC,99,0.31,0.31,0.78,79.00,-50.00,79.00,15.00,0.31
2019-02-26 19:25:15 UTC,100,0.31,0.31,0.78,80.00,-52.00,79.00,15.00,0.31
2019-02-26 19:26:35 UTC,101,0.31,0.31,0.78,81.00,-52.00,79.00,15.00,0.31
2019-02-26 19:27:54 UTC,102,0.31,0.31,0.78,83.00,-51.00,79.00,15.00,0.31
2019-02-26 19:29:15 UTC,103,0.31,0.31,0.78,84.00,-52.00,79.00,15.00,0.31
2019-02-26 19:30:35 UTC,104,0.31,0.31,0.78,85.00,-51.00,79.00,15.00,0.31
2019-02-26 19:31:55 UTC,105,0.31,0.31,0.78,87.00,-51.00,79.00,15.00,0.31
2019-04-25 19:39:29 UTC,106,2.25,2.82,3.09,8.00,-59.00,81.00,37.00,2.82
2019-04-25 19:46:24 UTC,107,2.52,3.50,3.73,15.00,31.00,82.00,37.00,3.50
2019-04-25 19:48:20 UTC,108,3.00,4.00,4.00,0.00,-58.00,82.00,38.00,4.00
2019-04-25 19:49:35 UTC,109,2.26,3.07,3.67,1.00,-57.00,82.00,37.00,3.07
2019-04-25 19:50:55 UTC,110,2.76,3.60,3.69,3.00,-55.00,82.00,37.00,3.60
2019-04-25 19:52:15 UTC,111,3.02,3.62,3.80,4.00,-56.00,82.00,37.00,3.62
2019-04-25 19:53:35 UTC,112,3.13,4.73,4.91,5.00,-58.00,81.00,37.00,4.73
2019-04-25 19:54:55 UTC,113,2.63,3.63,3.88,7.00,-57.00,81.00,37.00,3.63
2019-04-25 19:56:15 UTC,114,2.88,4.09,5.70,8.00,-58.00,81.00,37.00,4.09
2019-04-25 19:57:35 UTC,115,2.98,4.36,4.66,9.00,-57.00,81.00,37.00,4.36
2019-04-25 19:58:55 UTC,116,2.79,3.76,4.31,11.00,-59.00,81.00,37.00,3.76
