created_at,entry_id,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,RSSI_dbm,Temperature_F,Humidity_%,PM2.5_ATM_ug/m3
2019-02-28 17:06:34 UTC,84,122.21,358.29,559.21,25.00,-50.00,72.00,22.00,238.05
2019-02-28 17:07:54 UTC,85,75.46,216.33,327.63,27.00,-53.00,72.00,21.00,143.35
2019-02-28 17:09:14 UTC,86,32.07,83.32,125.25,28.00,-51.00,72.00,21.00,57.16
2019-02-28 17:10:34 UTC,87,12.83,40.52,59.31,29.00,-51.00,72.00,21.00,35.65
2019-02-28 17:11:54 UTC,88,5.72,18.43,23.63,31.00,-49.00,73.00,21.00,18.43
2019-02-28 17:13:14 UTC,89,2.13,8.49,11.53,32.00,-50.00,73.00,21.00,8.49
2019-02-28 17:14:34 UTC,90,0.61,1.74,3.67,33.00,-49.00,73.00,21.00,1.74
2019-02-28 17:15:54 UTC,91,0.61,0.49,1.57,35.00,-49.00,73.00,21.00,0.49
2019-02-28 17:17:14 UTC,92,0.61,0.49,1.57,36.00,-48.00,74.00,20.00,0.49
2019-02-28 17:18:34 UTC,93,0.61,0.49,1.57,37.00,-50.00,74.00,20.00,0.49
2019-02-28 17:19:54 UTC,94,0.61,0.49,1.57,39.00,-53.00,74.00,20.00,0.49
2019-02-28 17:21:14 UTC,95,0.61,0.49,1.57,40.00,-51.00,74.00,20.00,0.49
2019-02-28 17:22:34 UTC,96,0.61,0.49,1.57,41.00,-49.00,74.00,20.00,0.49
2019-02-28 17:23:54 UTC,97,0.61,0.49,1.57,43.00,-52.00,75.00,20.00,0.49
2019-02-28 17:25:14 UTC,98,0.61,0.49,1.57,44.00,-50.00,75.00,20.00,0.49
2019-02-28 17:26:34 UTC,99,0.61,0.49,1.57,45.00,-50.00,75.00,20.00,0.49
2019-02-28 17:27:54 UTC,100,0.61,0.49,1.57,47.00,-51.00,75.00,20.00,0.49
2019-02-28 17:29:14 UTC,101,0.61,0.49,1.57,48.00,-48.00,75.00,20.00,0.49
2019-02-28 17:30:34 UTC,102,0.61,0.49,1.57,49.00,-50.00,75.00,19.00,0.49
2019-02-28 17:31:54 UTC,103,0.61,0.49,1.57,51.00,-53.00,76.00,19.00,0.49
2019-04-25 21:03:49 UTC,104,2.90,4.19,4.60,7.00,-61.00,76.00,44.00,4.19
