Time,Corrected PM 2.5 (ug/m3)
2020-03-17 03:00:00 UTC,10.58020215
2020-03-17 04:00:00 UTC,10.70896203
2020-03-17 05:00:00 UTC,11.84731544
2020-03-17 06:00:00 UTC,12.10511039
2020-03-17 07:00:00 UTC,12.41371827
2020-03-17 08:00:00 UTC,11.70238131
2020-03-17 09:00:00 UTC,11.86173515
2020-03-17 10:00:00 UTC,11.93542826
2020-03-17 11:00:00 UTC,11.13658023
2020-03-17 12:00:00 UTC,11.10670227
2020-03-17 13:00:00 UTC,10.91473543
2020-03-17 14:00:00 UTC,11.07476144
2020-03-17 15:00:00 UTC,10.61408528
2020-03-17 16:00:00 UTC,9.889326094
2020-03-17 17:00:00 UTC,10.10523444
2020-03-17 18:00:00 UTC,10.21950326
2020-03-17 19:00:00 UTC,9.402083045
2020-03-17 20:00:00 UTC,9.804046232
2020-03-17 21:00:00 UTC,9.086104267
2020-03-17 22:00:00 UTC,7.799763509
2020-03-17 23:00:00 UTC,10.80283065
2020-03-18 00:00:00 UTC,13.07144012
2020-03-18 01:00:00 UTC,13.79970461
2020-03-18 02:00:00 UTC,14.56886786
2020-03-18 03:00:00 UTC,13.54019652
2020-03-18 04:00:00 UTC,11.45937913
2020-03-18 05:00:00 UTC,10.74499324
2020-03-18 06:00:00 UTC,10.22638053
2020-03-18 07:00:00 UTC,10.47773385
2020-03-18 08:00:00 UTC,9.889679114
2020-03-18 09:00:00 UTC,9.354150834
2020-03-18 10:00:00 UTC,9.902543971
2020-03-18 11:00:00 UTC,9.539439053
2020-03-18 12:00:00 UTC,9.644867663
2020-03-18 13:00:00 UTC,10.25241376
2020-03-18 14:00:00 UTC,10.49352765
2020-03-18 15:00:00 UTC,10.96825484
2020-03-18 16:00:00 UTC,11.26630386
2020-03-18 17:00:00 UTC,11.88897048
2020-03-18 18:00:00 UTC,12.80085656
2020-03-18 19:00:00 UTC,15.38768521
2020-03-18 20:00:00 UTC,16.15802462
2020-03-18 21:00:00 UTC,16.06433906
2020-03-18 22:00:00 UTC,15.36419002
2020-03-18 23:00:00 UTC,15.31110685
2020-03-19 00:00:00 UTC,13.73053823
2020-03-19 01:00:00 UTC,11.84057949
2020-03-19 02:00:00 UTC,10.01482643
2020-03-19 03:00:00 UTC,9.874470648
2020-03-19 04:00:00 UTC,9.623506365
2020-03-19 05:00:00 UTC,9.801253124
2020-03-19 06:00:00 UTC,10.67065856
2020-03-19 07:00:00 UTC,10.84317464
2020-03-19 08:00:00 UTC,11.34556636
2020-03-19 09:00:00 UTC,11.25424148
2020-03-19 10:00:00 UTC,12.61629411
2020-03-19 11:00:00 UTC,12.93629052
2020-03-19 12:00:00 UTC,13.91629758
2020-03-19 13:00:00 UTC,15.797992
2020-03-19 14:00:00 UTC,17.04377984
2020-03-19 15:00:00 UTC,18.41601362
2020-03-19 16:00:00 UTC,19.76187278
2020-03-19 17:00:00 UTC,20.29252506
2020-03-19 18:00:00 UTC,19.75387459
2020-03-19 19:00:00 UTC,17.70360127
2020-03-19 20:00:00 UTC,16.84764791
2020-03-19 21:00:00 UTC,16.54077682
2020-03-19 22:00:00 UTC,16.71158375
2020-03-19 23:00:00 UTC,15.9681598
2020-03-20 00:00:00 UTC,15.86126936
2020-03-20 01:00:00 UTC,16.23127017
2020-03-20 02:00:00 UTC,15.4190536
2020-03-20 03:00:00 UTC,12.35892006
2020-03-20 04:00:00 UTC,11.536974
2020-03-20 05:00:00 UTC,10.76431506
2020-03-20 06:00:00 UTC,10.87336892
2020-03-20 07:00:00 UTC,11.80098116
2020-03-20 08:00:00 UTC,14.15733455
2020-03-20 09:00:00 UTC,15.73588953
2020-03-20 10:00:00 UTC,14.52194176
2020-03-20 11:00:00 UTC,4.079886935
2020-03-20 12:00:00 UTC,2.931584135
2020-03-20 13:00:00 UTC,3.166673318
2020-03-20 14:00:00 UTC,3.177862013
2020-03-20 15:00:00 UTC,2.716087935
2020-03-20 16:00:00 UTC,2.843525333
2020-03-20 17:00:00 UTC,2.505166502
2020-03-20 18:00:00 UTC,2.455919891
2020-03-20 19:00:00 UTC,2.141959022
2020-03-20 20:00:00 UTC,2.141689439
2020-03-20 21:00:00 UTC,2.985979023
2020-03-20 22:00:00 UTC,3.911073386
2020-03-20 23:00:00 UTC,3.580644649
2020-03-21 00:00:00 UTC,3.437113111
2020-03-21 01:00:00 UTC,3.846934169
2020-03-21 02:00:00 UTC,4.200126401
2020-03-21 03:00:00 UTC,4.526012696
2020-03-21 04:00:00 UTC,5.492986695
2020-03-21 05:00:00 UTC,6.926622137
2020-03-21 06:00:00 UTC,6.720912602
2020-03-21 07:00:00 UTC,6.764210522
2020-03-21 08:00:00 UTC,7.056400602
2020-03-21 09:00:00 UTC,8.002016362
2020-03-21 10:00:00 UTC,7.794113788
2020-03-21 11:00:00 UTC,7.410507968
2020-03-21 12:00:00 UTC,7.25362001
2020-03-21 13:00:00 UTC,7.346839934
2020-03-21 14:00:00 UTC,7.136021696
2020-03-21 15:00:00 UTC,7.187618115
2020-03-21 16:00:00 UTC,7.410571694
2020-03-21 17:00:00 UTC,7.989623912
2020-03-21 18:00:00 UTC,8.255158771
2020-03-21 19:00:00 UTC,8.014156293
2020-03-21 20:00:00 UTC,9.889020702
2020-03-21 21:00:00 UTC,10.19813996
2020-03-21 22:00:00 UTC,10.62645334
2020-03-21 23:00:00 UTC,9.783640625
2020-03-22 00:00:00 UTC,7.755808602
2020-03-22 01:00:00 UTC,4.333105478
2020-03-22 02:00:00 UTC,3.077805192
2020-03-22 03:00:00 UTC,3.425348893
2020-03-22 04:00:00 UTC,3.552772732
2020-03-22 05:00:00 UTC,3.772120159
2020-03-22 06:00:00 UTC,4.324002675
2020-03-22 07:00:00 UTC,4.211023696
2020-03-22 08:00:00 UTC,3.946827994
2020-03-22 09:00:00 UTC,3.296082237
2020-03-22 10:00:00 UTC,2.879989826
2020-03-22 11:00:00 UTC,2.561844842
2020-03-22 12:00:00 UTC,2.819336715
2020-03-22 13:00:00 UTC,2.905984191
2020-03-22 14:00:00 UTC,3.00728677
2020-03-22 15:00:00 UTC,3.953680309
2020-03-22 16:00:00 UTC,5.561823714
2020-03-22 17:00:00 UTC,7.039153076
2020-03-22 18:00:00 UTC,7.717062032
2020-03-22 19:00:00 UTC,8.845595762
2020-03-22 20:00:00 UTC,11.30286521
2020-03-22 21:00:00 UTC,11.38420919
2020-03-22 22:00:00 UTC,11.67357144
2020-03-22 23:00:00 UTC,11.78809993
2020-03-23 00:00:00 UTC,12.84866769
2020-03-23 01:00:00 UTC,13.81078675
2020-03-23 02:00:00 UTC,13.07588271
2020-03-23 03:00:00 UTC,12.35826179
2020-03-23 04:00:00 UTC,12.08233176
2020-03-23 05:00:00 UTC,12.41143927
2020-03-23 06:00:00 UTC,13.5223398
2020-03-23 07:00:00 UTC,12.69554559
2020-03-23 08:00:00 UTC,13.79758231
2020-03-23 09:00:00 UTC,14.40828931
2020-03-23 10:00:00 UTC,14.49301837
2020-03-23 11:00:00 UTC,14.08640475
2020-03-23 12:00:00 UTC,13.65223673
2020-03-23 13:00:00 UTC,14.41832445
2020-03-23 14:00:00 UTC,12.41745108
2020-03-23 15:00:00 UTC,15.21149151
2020-03-23 16:00:00 UTC,17.02974245
2020-03-23 17:00:00 UTC,14.70189683
2020-03-23 18:00:00 UTC,13.15470979
2020-03-23 19:00:00 UTC,14.00379558
2020-03-23 20:00:00 UTC,13.58951147
2020-03-23 21:00:00 UTC,12.83913763
2020-03-23 22:00:00 UTC,12.21680226
2020-03-23 23:00:00 UTC,13.47297834
2020-03-24 00:00:00 UTC,16.20642013
2020-03-24 01:00:00 UTC,15.47096211
2020-03-24 02:00:00 UTC,14.87808152
2020-03-24 03:00:00 UTC,12.93219865
2020-03-24 04:00:00 UTC,11.43488456
2020-03-24 05:00:00 UTC,10.60797001
2020-03-24 06:00:00 UTC,11.65556221
2020-03-24 07:00:00 UTC,12.78079081
2020-03-24 08:00:00 UTC,10.42181278
2020-03-24 09:00:00 UTC,10.88958078
2020-03-24 10:00:00 UTC,11.55953074
2020-03-24 11:00:00 UTC,12.21676996
2020-03-24 12:00:00 UTC,13.52716396
2020-03-24 13:00:00 UTC,15.02930148
2020-03-24 14:00:00 UTC,15.59486768
2020-03-24 15:00:00 UTC,15.56207933
2020-03-24 16:00:00 UTC,15.52772744
2020-03-24 17:00:00 UTC,13.34782257
2020-03-24 18:00:00 UTC,9.741812487
2020-03-24 19:00:00 UTC,8.074411203
2020-03-24 20:00:00 UTC,6.181475008
2020-03-24 21:00:00 UTC,4.444663623
2020-03-24 22:00:00 UTC,4.193968289
2020-03-24 23:00:00 UTC,4.61107195
2020-03-25 00:00:00 UTC,4.68797401
2020-03-25 01:00:00 UTC,5.260759461
2020-03-25 02:00:00 UTC,6.744978254
2020-03-25 03:00:00 UTC,6.000963386
2020-03-25 04:00:00 UTC,5.6146565
2020-03-25 05:00:00 UTC,5.498681384
2020-03-25 06:00:00 UTC,5.076096649
2020-03-25 07:00:00 UTC,4.957210897
2020-03-25 08:00:00 UTC,4.38529967
2020-03-25 09:00:00 UTC,4.321151613
2020-03-25 10:00:00 UTC,5.353063679
2020-03-25 11:00:00 UTC,6.654332487
2020-03-25 12:00:00 UTC,6.830864681
2020-03-25 13:00:00 UTC,9.003332094
2020-03-25 14:00:00 UTC,16.39165019
2020-03-25 15:00:00 UTC,18.70770207
2020-03-25 16:00:00 UTC,19.19449339
2020-03-25 17:00:00 UTC,17.8924437
2020-03-25 18:00:00 UTC,15.44137863
2020-03-25 19:00:00 UTC,13.55140782
2020-03-25 20:00:00 UTC,14.00962632
2020-03-25 21:00:00 UTC,14.59281993
2020-03-25 22:00:00 UTC,15.08546185
2020-03-25 23:00:00 UTC,15.90809751
2020-03-26 00:00:00 UTC,17.23563104
2020-03-26 01:00:00 UTC,20.19806994
2020-03-26 02:00:00 UTC,21.18478455
2020-03-26 03:00:00 UTC,21.21088959
2020-03-26 04:00:00 UTC,17.54438933
2020-03-26 05:00:00 UTC,14.01118209
2020-03-26 06:00:00 UTC,13.79228735
2020-03-26 07:00:00 UTC,14.85176131
2020-03-26 08:00:00 UTC,16.34779773
2020-03-26 09:00:00 UTC,16.83499413
2020-03-26 10:00:00 UTC,16.6429234
2020-03-26 11:00:00 UTC,16.28880073
2020-03-26 12:00:00 UTC,16.45005801
2020-03-26 13:00:00 UTC,17.06876416
2020-03-26 14:00:00 UTC,18.91481901
2020-03-26 15:00:00 UTC,21.35600017
2020-03-26 16:00:00 UTC,22.49450172
2020-03-26 17:00:00 UTC,22.25356612
2020-03-26 18:00:00 UTC,23.15303957
2020-03-26 19:00:00 UTC,23.28754783
2020-03-26 20:00:00 UTC,22.76146334
2020-03-26 21:00:00 UTC,21.29482533
2020-03-26 22:00:00 UTC,20.41879304
2020-03-26 23:00:00 UTC,17.1258782
2020-03-27 00:00:00 UTC,16.51355076
2020-03-27 01:00:00 UTC,16.44267446
2020-03-27 02:00:00 UTC,15.68664069
2020-03-27 03:00:00 UTC,15.48644444
2020-03-27 04:00:00 UTC,14.31291306
2020-03-27 05:00:00 UTC,13.69041727
2020-03-27 06:00:00 UTC,13.38228822
2020-03-27 07:00:00 UTC,13.28978286
2020-03-27 08:00:00 UTC,13.57848682
2020-03-27 09:00:00 UTC,14.23978323
2020-03-27 10:00:00 UTC,14.25059097
2020-03-27 11:00:00 UTC,13.68110955
2020-03-27 12:00:00 UTC,13.98635278
2020-03-27 13:00:00 UTC,16.15822699
2020-03-27 14:00:00 UTC,17.27432159
2020-03-27 15:00:00 UTC,18.68157532
2020-03-27 16:00:00 UTC,19.16416699
2020-03-27 17:00:00 UTC,18.02358504
2020-03-27 18:00:00 UTC,17.39575762
2020-03-27 19:00:00 UTC,17.49327482
2020-03-27 20:00:00 UTC,16.4526152
2020-03-27 21:00:00 UTC,15.80071573
2020-03-27 22:00:00 UTC,14.98700187
2020-03-27 23:00:00 UTC,13.29703537
2020-03-28 00:00:00 UTC,11.14173088
2020-03-28 01:00:00 UTC,11.27497712
2020-03-28 02:00:00 UTC,9.853001456
2020-03-28 03:00:00 UTC,9.153973252
2020-03-28 04:00:00 UTC,9.650654527
2020-03-28 05:00:00 UTC,10.88510372
2020-03-28 06:00:00 UTC,13.81748833
2020-03-28 07:00:00 UTC,15.54045742
2020-03-28 08:00:00 UTC,15.42400857
2020-03-28 09:00:00 UTC,16.03392923
2020-03-28 10:00:00 UTC,15.94470389
2020-03-28 11:00:00 UTC,17.47030389
2020-03-28 12:00:00 UTC,18.66184495
2020-03-28 13:00:00 UTC,19.12966537
2020-03-28 14:00:00 UTC,17.44454497
2020-03-28 15:00:00 UTC,8.765410584
2020-03-28 16:00:00 UTC,8.244061391
2020-03-28 17:00:00 UTC,6.342655339
2020-03-28 18:00:00 UTC,4.138537035
2020-03-28 19:00:00 UTC,3.462589361
2020-03-28 20:00:00 UTC,3.122285528
2020-03-28 21:00:00 UTC,2.959991043
2020-03-28 22:00:00 UTC,3.163642561
2020-03-28 23:00:00 UTC,3.732309465
2020-03-29 00:00:00 UTC,4.335482809
2020-03-29 01:00:00 UTC,4.785894522
2020-03-29 02:00:00 UTC,8.151543408
2020-03-29 03:00:00 UTC,11.51083444
2020-03-29 04:00:00 UTC,8.756211303
2020-03-29 05:00:00 UTC,6.302946808
2020-03-29 06:00:00 UTC,5.053715775
2020-03-29 07:00:00 UTC,5.306159037
2020-03-29 08:00:00 UTC,4.915471382
2020-03-29 09:00:00 UTC,5.19421881
2020-03-29 10:00:00 UTC,6.264984479
2020-03-29 11:00:00 UTC,5.46015335
2020-03-29 12:00:00 UTC,4.964163561
2020-03-29 13:00:00 UTC,5.343860208
2020-03-29 14:00:00 UTC,4.99973807
2020-03-29 15:00:00 UTC,4.567083858
2020-03-29 16:00:00 UTC,3.715114395
2020-03-29 17:00:00 UTC,3.359118603
2020-03-29 18:00:00 UTC,3.532118404
2020-03-29 19:00:00 UTC,3.925281624
2020-03-29 20:00:00 UTC,4.258043295
2020-03-29 21:00:00 UTC,4.536417965
2020-03-29 22:00:00 UTC,4.562926699
2020-03-29 23:00:00 UTC,5.161507226
2020-03-30 00:00:00 UTC,5.650159662
2020-03-30 01:00:00 UTC,6.368898007
2020-03-30 02:00:00 UTC,6.034063693
2020-03-30 03:00:00 UTC,6.095782496
2020-03-30 04:00:00 UTC,6.527700646
2020-03-30 05:00:00 UTC,6.892810513
2020-03-30 06:00:00 UTC,7.456249066
2020-03-30 07:00:00 UTC,8.187470626
2020-03-30 08:00:00 UTC,8.454428824
2020-03-30 09:00:00 UTC,8.07788091
2020-03-30 10:00:00 UTC,8.147365777
2020-03-30 11:00:00 UTC,8.441382976
2020-03-30 12:00:00 UTC,8.283681767
2020-03-30 13:00:00 UTC,8.1890999
2020-03-30 14:00:00 UTC,8.562170762
2020-03-30 15:00:00 UTC,9.555579071
2020-03-30 16:00:00 UTC,11.07932747
2020-03-30 17:00:00 UTC,12.83438613
2020-03-30 18:00:00 UTC,12.85494823
2020-03-30 19:00:00 UTC,10.86912483
2020-03-30 20:00:00 UTC,8.912970669
2020-03-30 21:00:00 UTC,7.684255217
2020-03-30 22:00:00 UTC,8.372301952
2020-03-30 23:00:00 UTC,9.399783932
2020-03-31 00:00:00 UTC,9.973423987
2020-03-31 01:00:00 UTC,10.61433717
2020-03-31 02:00:00 UTC,11.19146838
2020-03-31 03:00:00 UTC,13.50145668
2020-03-31 04:00:00 UTC,16.21726393
2020-03-31 05:00:00 UTC,16.12787454
2020-03-31 06:00:00 UTC,14.92279275
2020-03-31 07:00:00 UTC,14.10532753
2020-03-31 08:00:00 UTC,11.56857664
2020-03-31 09:00:00 UTC,11.4824386
2020-03-31 10:00:00 UTC,10.52644067
2020-03-31 11:00:00 UTC,7.062605563
2020-03-31 12:00:00 UTC,7.513425071
2020-03-31 13:00:00 UTC,7.023813492
2020-03-31 14:00:00 UTC,5.512512642
2020-03-31 15:00:00 UTC,6.135574883
2020-03-31 16:00:00 UTC,5.279224774
2020-03-31 18:00:00 UTC,4.836786342
2020-03-31 19:00:00 UTC,4.814677127
2020-03-31 20:00:00 UTC,4.842600015
2020-03-31 21:00:00 UTC,4.852499626
2020-03-31 22:00:00 UTC,4.675194589
2020-03-31 23:00:00 UTC,4.578540916
2020-04-01 00:00:00 UTC,4.132332131
2020-04-01 01:00:00 UTC,4.143268157
2020-04-01 02:00:00 UTC,4.397277179
2020-04-01 03:00:00 UTC,4.310297564
2020-04-01 04:00:00 UTC,4.527772612
2020-04-01 05:00:00 UTC,4.960648464
2020-04-01 06:00:00 UTC,4.960647665
2020-04-01 07:00:00 UTC,4.883716344
2020-04-01 08:00:00 UTC,4.693127452
2020-04-01 09:00:00 UTC,4.567602947
2020-04-01 10:00:00 UTC,5.198137087
2020-04-01 11:00:00 UTC,5.358237093
2020-04-01 12:00:00 UTC,6.744989085
2020-04-01 13:00:00 UTC,7.362379368
2020-04-01 14:00:00 UTC,6.429071797
2020-04-01 15:00:00 UTC,6.097466456
2020-04-01 16:00:00 UTC,5.901478744
2020-04-01 17:00:00 UTC,6.098878796
2020-04-01 18:00:00 UTC,6.234552269
2020-04-01 19:00:00 UTC,6.218895656
2020-04-01 20:00:00 UTC,6.814003027
2020-04-01 21:00:00 UTC,7.209344073
2020-04-01 22:00:00 UTC,7.063610813
2020-04-01 23:00:00 UTC,6.689852336
2020-04-02 00:00:00 UTC,6.562192577
2020-04-02 01:00:00 UTC,6.945079722
2020-04-02 02:00:00 UTC,7.38728227
2020-04-02 03:00:00 UTC,6.198805072
2020-04-02 04:00:00 UTC,4.83820518
2020-04-02 05:00:00 UTC,4.485111286
2020-04-02 06:00:00 UTC,4.432228951
2020-04-02 07:00:00 UTC,4.669561789
2020-04-02 08:00:00 UTC,4.830106382
2020-04-02 09:00:00 UTC,4.960286463
2020-04-02 10:00:00 UTC,5.41746415
2020-04-02 11:00:00 UTC,6.489856289
2020-04-02 12:00:00 UTC,7.849647835
2020-04-02 13:00:00 UTC,9.859407319
2020-04-02 14:00:00 UTC,9.825556629
2020-04-02 15:00:00 UTC,9.814939705
2020-04-02 16:00:00 UTC,8.394424476
2020-04-02 17:00:00 UTC,7.776829062
2020-04-02 18:00:00 UTC,8.587437584
2020-04-02 19:00:00 UTC,8.653905356
2020-04-02 20:00:00 UTC,8.369565861
2020-04-02 21:00:00 UTC,8.83160338
2020-04-02 22:00:00 UTC,9.333814968
2020-04-02 23:00:00 UTC,7.163847976
2020-04-03 00:00:00 UTC,6.760426496
2020-04-03 01:00:00 UTC,7.169128465
2020-04-03 02:00:00 UTC,7.205133765
2020-04-03 03:00:00 UTC,8.0785564
2020-04-03 04:00:00 UTC,8.512881629
2020-04-03 05:00:00 UTC,7.72190959
2020-04-03 06:00:00 UTC,8.030239946
2020-04-03 07:00:00 UTC,8.151160538
2020-04-03 08:00:00 UTC,7.284207699
2020-04-03 09:00:00 UTC,7.175089686
2020-04-03 10:00:00 UTC,7.806062249
2020-04-03 11:00:00 UTC,9.051674283
2020-04-03 12:00:00 UTC,10.46680915
2020-04-03 13:00:00 UTC,10.13151697
2020-04-03 14:00:00 UTC,10.55086705
2020-04-03 15:00:00 UTC,10.8866645
2020-04-03 16:00:00 UTC,11.07311088
2020-04-03 17:00:00 UTC,11.4620744
2020-04-03 18:00:00 UTC,11.84439569
2020-04-03 19:00:00 UTC,11.3794171
2020-04-03 20:00:00 UTC,7.904218199
2020-04-03 21:00:00 UTC,2.643637325
2020-04-03 22:00:00 UTC,1.777897996
2020-04-03 23:00:00 UTC,2.17797858
2020-04-04 00:00:00 UTC,3.398403391
2020-04-04 01:00:00 UTC,3.789171844
2020-04-04 02:00:00 UTC,5.901274235
2020-04-04 03:00:00 UTC,5.767027179
2020-04-04 04:00:00 UTC,6.780963705
2020-04-04 05:00:00 UTC,6.749449092
2020-04-04 06:00:00 UTC,7.152013867
2020-04-04 07:00:00 UTC,6.630070577
2020-04-04 08:00:00 UTC,7.95299955
2020-04-04 09:00:00 UTC,6.626263979
2020-04-04 10:00:00 UTC,6.368105188
2020-04-04 11:00:00 UTC,5.275308585
2020-04-04 12:00:00 UTC,4.191881209
2020-04-04 13:00:00 UTC,5.449293151
2020-04-04 14:00:00 UTC,6.141196163
2020-04-04 15:00:00 UTC,5.275103136
2020-04-04 16:00:00 UTC,6.189693779
2020-04-04 17:00:00 UTC,6.547903576
2020-04-04 18:00:00 UTC,3.860294261
2020-04-04 19:00:00 UTC,2.797428333
2020-04-04 20:00:00 UTC,3.053461914
2020-04-04 21:00:00 UTC,3.812003611
2020-04-04 22:00:00 UTC,6.184431134
2020-04-04 23:00:00 UTC,7.073006771
2020-04-05 00:00:00 UTC,9.1026561
2020-04-05 01:00:00 UTC,10.12198308
2020-04-05 02:00:00 UTC,10.50029073
2020-04-05 03:00:00 UTC,10.33018137
2020-04-05 04:00:00 UTC,11.65087591
2020-04-05 05:00:00 UTC,11.24587683
2020-04-05 06:00:00 UTC,8.107109276
2020-04-05 07:00:00 UTC,7.200552333
2020-04-05 08:00:00 UTC,6.928922767
2020-04-05 09:00:00 UTC,10.41111267
2020-04-05 10:00:00 UTC,12.84711781
2020-04-05 11:00:00 UTC,11.24085606
2020-04-05 12:00:00 UTC,8.967407439
2020-04-05 13:00:00 UTC,8.736216715
2020-04-05 14:00:00 UTC,8.678601476
2020-04-05 15:00:00 UTC,9.474538162
2020-04-05 16:00:00 UTC,9.286681067
2020-04-05 17:00:00 UTC,11.10947248
2020-04-05 18:00:00 UTC,14.38459208
2020-04-05 19:00:00 UTC,16.51498923
2020-04-05 20:00:00 UTC,17.23100313
2020-04-05 21:00:00 UTC,17.28749949
2020-04-05 22:00:00 UTC,16.16216291
2020-04-05 23:00:00 UTC,16.41276128
2020-04-06 00:00:00 UTC,16.89906509
2020-04-06 01:00:00 UTC,17.24746554
2020-04-06 02:00:00 UTC,17.07793687
2020-04-06 03:00:00 UTC,17.08408004
2020-04-06 04:00:00 UTC,17.79913291
2020-04-06 05:00:00 UTC,17.69535598
2020-04-06 06:00:00 UTC,17.3585287
2020-04-06 07:00:00 UTC,17.25529442
2020-04-06 08:00:00 UTC,16.98211059
2020-04-06 09:00:00 UTC,16.95318319
2020-04-06 10:00:00 UTC,17.13548453
2020-04-06 11:00:00 UTC,17.44057177
2020-04-06 12:00:00 UTC,18.12396079
2020-04-06 13:00:00 UTC,18.88375947
2020-04-06 14:00:00 UTC,19.88150548
2020-04-06 15:00:00 UTC,19.9340322
2020-04-06 16:00:00 UTC,17.86997656
2020-04-06 17:00:00 UTC,13.59269781
2020-04-06 18:00:00 UTC,9.927451897
2020-04-06 19:00:00 UTC,9.605818965
2020-04-06 20:00:00 UTC,12.22209409
2020-04-06 21:00:00 UTC,13.62602967
2020-04-06 22:00:00 UTC,13.40896168
2020-04-06 23:00:00 UTC,11.91409696
2020-04-07 00:00:00 UTC,11.5205065
2020-04-07 01:00:00 UTC,11.90773207
2020-04-07 02:00:00 UTC,11.79215362
2020-04-07 03:00:00 UTC,12.8634655
2020-04-07 04:00:00 UTC,13.03470149
2020-04-07 05:00:00 UTC,13.771321
2020-04-07 06:00:00 UTC,13.65408698
2020-04-07 07:00:00 UTC,15.18678803
2020-04-07 08:00:00 UTC,15.79738133
2020-04-07 09:00:00 UTC,10.87560174
2020-04-07 10:00:00 UTC,9.051025577
2020-04-07 11:00:00 UTC,7.790186111
2020-04-07 12:00:00 UTC,8.813265705
2020-04-07 13:00:00 UTC,10.06622182
2020-04-07 14:00:00 UTC,10.78741968
2020-04-07 15:00:00 UTC,11.15675943
2020-04-07 16:00:00 UTC,11.85084096
2020-04-07 18:00:00 UTC,13.66236437
2020-04-07 19:00:00 UTC,14.14214535
2020-04-07 20:00:00 UTC,14.35464161
2020-04-07 21:00:00 UTC,15.69166212
2020-04-07 22:00:00 UTC,16.3601357
2020-04-07 23:00:00 UTC,17.17972809
2020-04-08 00:00:00 UTC,19.10056988
2020-04-08 01:00:00 UTC,19.38374341
2020-04-08 02:00:00 UTC,19.30976164
2020-04-08 03:00:00 UTC,19.62045599
2020-04-08 04:00:00 UTC,19.20863318
2020-04-08 05:00:00 UTC,19.12653278
2020-04-08 06:00:00 UTC,19.65522108
2020-04-08 07:00:00 UTC,20.24041929
2020-04-08 08:00:00 UTC,21.18073032
2020-04-08 09:00:00 UTC,21.95214042
2020-04-08 10:00:00 UTC,23.79451845
2020-04-08 11:00:00 UTC,26.38684132
2020-04-08 12:00:00 UTC,27.03338828
2020-04-08 13:00:00 UTC,27.09550215
2020-04-08 14:00:00 UTC,26.42970892
2020-04-08 15:00:00 UTC,25.91841827
2020-04-08 16:00:00 UTC,24.74365535
2020-04-08 17:00:00 UTC,22.23254464
2020-04-08 18:00:00 UTC,15.03990417
2020-04-08 19:00:00 UTC,12.42516228
2020-04-08 20:00:00 UTC,17.85636888
2020-04-08 21:00:00 UTC,20.6965681
2020-04-08 22:00:00 UTC,16.89209157
2020-04-08 23:00:00 UTC,19.17708947
2020-04-09 00:00:00 UTC,20.79435331
2020-04-09 01:00:00 UTC,21.50610973
2020-04-09 02:00:00 UTC,21.31052039
2020-04-09 03:00:00 UTC,21.76590641
2020-04-09 04:00:00 UTC,21.79628144
2020-04-09 05:00:00 UTC,20.99740793
2020-04-09 06:00:00 UTC,19.8820547
2020-04-09 07:00:00 UTC,19.16927861
2020-04-09 08:00:00 UTC,19.16220604
2020-04-09 09:00:00 UTC,19.33669591
2020-04-09 10:00:00 UTC,19.49926221
2020-04-09 11:00:00 UTC,19.26811129
2020-04-09 12:00:00 UTC,19.78030106
2020-04-09 13:00:00 UTC,20.74507208
2020-04-09 14:00:00 UTC,20.93723263
2020-04-09 15:00:00 UTC,21.82045681
2020-04-09 16:00:00 UTC,22.4567688
2020-04-09 17:00:00 UTC,22.95838203
2020-04-09 18:00:00 UTC,21.81352067
2020-04-09 19:00:00 UTC,15.78261477
2020-04-09 20:00:00 UTC,6.979881921
2020-04-09 21:00:00 UTC,6.219074122
2020-04-09 22:00:00 UTC,6.137464397
2020-04-09 23:00:00 UTC,6.625127352
2020-04-10 00:00:00 UTC,7.138786823
2020-04-10 01:00:00 UTC,7.739146082
2020-04-10 02:00:00 UTC,8.366669228
2020-04-10 03:00:00 UTC,9.737063915
2020-04-10 04:00:00 UTC,9.585980389
2020-04-10 05:00:00 UTC,8.803793189
2020-04-10 06:00:00 UTC,9.668937406
2020-04-10 07:00:00 UTC,11.70019019
2020-04-10 08:00:00 UTC,15.30330269
2020-04-10 09:00:00 UTC,15.78968833
2020-04-10 10:00:00 UTC,17.49935494
2020-04-10 11:00:00 UTC,13.89328521
2020-04-10 12:00:00 UTC,11.68076588
2020-04-10 13:00:00 UTC,10.8243867
2020-04-10 14:00:00 UTC,9.619582969
2020-04-10 15:00:00 UTC,9.50084838
2020-04-10 16:00:00 UTC,9.478553088
2020-04-10 17:00:00 UTC,9.614470456
2020-04-10 18:00:00 UTC,9.455260049
2020-04-10 19:00:00 UTC,9.476170418
2020-04-10 20:00:00 UTC,9.644951479
2020-04-10 21:00:00 UTC,9.673812329
2020-04-10 22:00:00 UTC,9.517006577
2020-04-10 23:00:00 UTC,9.609484729
2020-04-11 00:00:00 UTC,9.781271488
2020-04-11 01:00:00 UTC,10.27739686
2020-04-11 02:00:00 UTC,10.91278802
2020-04-11 03:00:00 UTC,10.06990937
2020-04-11 04:00:00 UTC,9.043493736
2020-04-11 05:00:00 UTC,9.244389595
2020-04-11 06:00:00 UTC,9.479915506
2020-04-11 07:00:00 UTC,9.907711802
2020-04-11 08:00:00 UTC,9.736017254
2020-04-11 09:00:00 UTC,9.675777372
2020-04-11 10:00:00 UTC,10.0442302
2020-04-11 11:00:00 UTC,10.42971524
